REGION_NAME,STATE/REGION,NAICS,NAICS_LDESC,LEVEL,YEAR,GDP,EST_POP
Arkansas,AR,"71,72","Arts, entertainment, recreation, accommodation, and food services",0,2010,2947500000.0,2921998
Arkansas,AR,71,"Arts, entertainment, and recreation",2,2010,411900000.0,2921998
Arkansas,AR,711-712,"Performing arts, spectator sports, museums, and related activities",3,2010,146100000.0,2921998
Arkansas,AR,713,"Amusement, gambling, and recreation industries",3,2010,265800000.0,2921998
Arkansas,AR,72,Accommodation and food services,2,2010,2535700000.0,2921998
Arkansas,AR,721,Accommodation,3,2010,471300000.0,2921998
Arkansas,AR,722,Food services and drinking places,3,2010,2064400000.0,2921998
Arkansas,AR,81,Other services (except government and government enterprises),2,2010,2346900000.0,2921998
Arkansas,AR,92,Government and government enterprises,2,2010,14390500000.0,2921998
Arkansas,AR,..2,Federal civilian,1,2010,2324800000.0,2921998
Arkansas,AR,..3,Military,1,2010,1049099999.9999999,2921998
Arkansas,AR,..4,State and local,1,2010,11016600000.0,2921998
Arkansas,AR,"11,21",Natural resources and mining,0,2010,5353100000.0,2921998
Arkansas,AR,"42,44-45",Trade,0,2010,14858000000.0,2921998
Arkansas,AR,"22,48-49",Transportation and utilities,0,2010,6877000000.0,2921998
Arkansas,AR,"31-33,51",Manufacturing and information,0,2010,17820300000.0,2921998
Arkansas,AR,..5,Private goods-producing industries 2/,1,2010,24326900000.0,2921998
Arkansas,AR,..6,Private services-providing industries 3/,1,2010,62982000000.0,2921998
California,CA,..0,All industry total,1,2010,1938603300000.0,37319550
California,CA,..1,Private industries,1,2010,1680749600000.0,37319550
California,CA,11,"Agriculture, forestry, fishing and hunting",2,2010,28237300000.0,37319550
California,CA,111-112,Farms,3,2010,20539300000.0,37319550
California,CA,113-115,"Forestry, fishing, and related activities",3,2010,7697900000.0,37319550
California,CA,21,"Mining, quarrying, and oil and gas extraction",2,2010,18384400000.0,37319550
California,CA,211,Oil and gas extraction,3,2010,15536800000.0,37319550
California,CA,212,Mining (except oil and gas),3,2010,1327200000.0,37319550
California,CA,213,Support activities for mining,3,2010,1520300000.0,37319550
California,CA,22,Utilities,2,2010,28468600000.0,37319550
California,CA,23,Construction,2,2010,61615700000.0,37319550
California,CA,31-33,Manufacturing,2,2010,219571000000.0,37319550
California,CA,"321,327-339",Durable goods manufacturing,0,2010,123588600000.0,37319550
California,CA,321,Wood product manufacturing,3,2010,1418000000.0,37319550
California,CA,327,Nonmetallic mineral product manufacturing,3,2010,3064300000.0,37319550
California,CA,331,Primary metal manufacturing,3,2010,1681400000.0,37319550
California,CA,332,Fabricated metal product manufacturing,3,2010,10667000000.0,37319550
California,CA,333,Machinery manufacturing,3,2010,8965400000.0,37319550
California,CA,334,Computer and electronic product manufacturing,3,2010,60329200000.0,37319550
California,CA,335,"Electrical equipment, appliance, and component manufacturing",3,2010,3498700000.0,37319550
California,CA,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",4,2010,2428800000.0,37319550
California,CA,"3364-3466,3369",Other transportation equipment manufacturing,4,2010,15123000000.0,37319550
California,CA,337,Furniture and related product manufacturing,3,2010,2002600000.0,37319550
California,CA,339,Miscellaneous manufacturing,3,2010,14410300000.0,37319550
California,CA,"311-316,322-326",Nondurable goods manufacturing,0,2010,95982400000.0,37319550
California,CA,311-312,Food and beverage and tobacco product manufacturing,3,2010,21834200000.0,37319550
California,CA,313-314,Textile mills and textile product mills,3,2010,878900000.0,37319550
California,CA,315-316,"Apparel, leather, and allied product manufacturing",3,2010,3213700000.0,37319550
California,CA,322,Paper manufacturing,3,2010,2882100000.0,37319550
California,CA,323,Printing and related support activities,3,2010,3585900000.0,37319550
California,CA,324,Petroleum and coal products manufacturing,3,2010,26276200000.0,37319550
California,CA,325,Chemical manufacturing,3,2010,33083000000.0,37319550
California,CA,326,Plastics and rubber products manufacturing,3,2010,4228600000.0000005,37319550
California,CA,42,Wholesale trade,2,2010,106580900000.0,37319550
California,CA,44-45,Retail trade,2,2010,115543500000.0,37319550
California,CA,48-49,Transportation and warehousing,2,2010,46522700000.0,37319550
California,CA,481,Air transportation,3,2010,10101600000.0,37319550
California,CA,482,Rail transportation,3,2010,1571500000.0,37319550
California,CA,483,Water transportation,3,2010,1166200000.0,37319550
California,CA,484,Truck transportation,3,2010,11963200000.0,37319550
California,CA,485,Transit and ground passenger transportation,3,2010,2983000000.0,37319550
California,CA,486,Pipeline transportation,3,2010,1147300000.0,37319550
California,CA,"487-488,492",Other transportation and support activities,3,2010,12289100000.0,37319550
California,CA,493,Warehousing and storage,3,2010,5300800000.0,37319550
California,CA,51,Information,2,2010,148442200000.0,37319550
California,CA,511,Publishing industries (except Internet),3,2010,28340500000.0,37319550
California,CA,512,Motion picture and sound recording industries,3,2010,49070500000.0,37319550
California,CA,515-517,Broadcasting (except Internet) and telecommunications,3,2010,47734000000.0,37319550
California,CA,518-519,"Data processing, hosting, and other information services",3,2010,23297300000.0,37319550
California,CA,"52,53","Finance, insurance, real estate, rental, and leasing",0,2010,385680800000.0,37319550
California,CA,52,Finance and insurance,2,2010,93638200000.0,37319550
California,CA,521-522,"Monetary Authorities- central bank, credit intermediation, and related services",3,2010,44622800000.0,37319550
California,CA,523,"Securities, commodity contracts, and other financial investments and related activities",3,2010,20051100000.0,37319550
California,CA,524,Insurance carriers and related activities,3,2010,28815800000.0,37319550
California,CA,525,"Funds, trusts, and other financial vehicles",3,2010,148400000.0,37319550
California,CA,53,Real estate and rental and leasing,2,2010,292042700000.0,37319550
California,CA,531,Real estate,3,2010,268226099999.99997,37319550
California,CA,532-533,Rental and leasing services and lessors of nonfinancial intangible assets,3,2010,23816600000.0,37319550
California,CA,"54,55,56",Professional and business services,0,2010,255299900000.0,37319550
California,CA,54,"Professional, scientific, and technical services",2,2010,170232100000.0,37319550
California,CA,5411,Legal services,4,2010,29226000000.0,37319550
California,CA,5415,Computer systems design and related services,4,2010,34593800000.0,37319550
California,CA,"5412-5414,5416-5419","Miscellaneous professional, scientific, and technical services",4,2010,106412200000.0,37319550
California,CA,55,Management of companies and enterprises,2,2010,26557600000.0,37319550
California,CA,56,Administrative and support and waste management and remediation services,2,2010,58510200000.0,37319550
California,CA,561,Administrative and support services,3,2010,52879100000.0,37319550
California,CA,562,Waste management and remediation services,3,2010,5631100000.0,37319550
California,CA,"61,62","Educational services, health care, and social assistance",0,2010,147363200000.0,37319550
California,CA,61,Educational services,2,2010,23132900000.0,37319550
California,CA,62,Health care and social assistance,2,2010,124230400000.0,37319550
California,CA,621,Ambulatory health care services,3,2010,64714600000.0,37319550
California,CA,622,Hospitals,3,2010,37545300000.0,37319550
California,CA,623,Nursing and residential care facilities,3,2010,10512000000.0,37319550
California,CA,624,Social assistance,3,2010,11458500000.0,37319550
California,CA,"71,72","Arts, entertainment, recreation, accommodation, and food services",0,2010,77426400000.0,37319550
California,CA,71,"Arts, entertainment, and recreation",2,2010,28125700000.0,37319550
California,CA,711-712,"Performing arts, spectator sports, museums, and related activities",3,2010,20443200000.0,37319550
California,CA,713,"Amusement, gambling, and recreation industries",3,2010,7682500000.0,37319550
California,CA,72,Accommodation and food services,2,2010,49300700000.0,37319550
California,CA,721,Accommodation,3,2010,11801100000.0,37319550
California,CA,722,Food services and drinking places,3,2010,37499700000.0,37319550
California,CA,81,Other services (except government and government enterprises),2,2010,41613000000.0,37319550
California,CA,92,Government and government enterprises,2,2010,257853700000.0,37319550
California,CA,..2,Federal civilian,1,2010,37320900000.0,37319550
California,CA,..3,Military,1,2010,29193900000.0,37319550
California,CA,..4,State and local,1,2010,191338800000.0,37319550
California,CA,"11,21",Natural resources and mining,0,2010,46621700000.0,37319550
California,CA,"42,44-45",Trade,0,2010,222124300000.0,37319550
California,CA,"22,48-49",Transportation and utilities,0,2010,74991300000.0,37319550
California,CA,"31-33,51",Manufacturing and information,0,2010,368013200000.0,37319550
California,CA,..5,Private goods-producing industries 2/,1,2010,327808300000.0,37319550
California,CA,..6,Private services-providing industries 3/,1,2010,1352941200000.0,37319550
Colorado,CO,..0,All industry total,1,2010,256771800000.0,5047539
Colorado,CO,..1,Private industries,1,2010,222855200000.0,5047539
Colorado,CO,11,"Agriculture, forestry, fishing and hunting",2,2010,2274300000.0,5047539
Colorado,CO,111-112,Farms,3,2010,2000900000.0,5047539
Colorado,CO,113-115,"Forestry, fishing, and related activities",3,2010,273400000.0,5047539
Colorado,CO,21,"Mining, quarrying, and oil and gas extraction",2,2010,11696600000.0,5047539
Colorado,CO,211,Oil and gas extraction,3,2010,7589900000.0,5047539
Colorado,CO,212,Mining (except oil and gas),3,2010,2205100000.0,5047539
Colorado,CO,213,Support activities for mining,3,2010,1901600000.0,5047539
Colorado,CO,22,Utilities,2,2010,3875300000.0,5047539
Colorado,CO,23,Construction,2,2010,9289700000.0,5047539
Colorado,CO,31-33,Manufacturing,2,2010,19758800000.0,5047539
Colorado,CO,"321,327-339",Durable goods manufacturing,0,2010,11957700000.0,5047539
Colorado,CO,321,Wood product manufacturing,3,2010,216900000.0,5047539
Colorado,CO,327,Nonmetallic mineral product manufacturing,3,2010,700100000.0,5047539
Colorado,CO,331,Primary metal manufacturing,3,2010,292300000.0,5047539
Colorado,CO,332,Fabricated metal product manufacturing,3,2010,1090400000.0,5047539
Colorado,CO,333,Machinery manufacturing,3,2010,1264400000.0,5047539
Colorado,CO,334,Computer and electronic product manufacturing,3,2010,4774700000.0,5047539
Colorado,CO,335,"Electrical equipment, appliance, and component manufacturing",3,2010,237500000.0,5047539
Colorado,CO,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",4,2010,65300000.0,5047539
Colorado,CO,"3364-3466,3369",Other transportation equipment manufacturing,4,2010,1265600000.0,5047539
Colorado,CO,337,Furniture and related product manufacturing,3,2010,275900000.0,5047539
Colorado,CO,339,Miscellaneous manufacturing,3,2010,1774400000.0,5047539
Colorado,CO,"311-316,322-326",Nondurable goods manufacturing,0,2010,7801100000.0,5047539
Colorado,CO,311-312,Food and beverage and tobacco product manufacturing,3,2010,3329200000.0,5047539
Colorado,CO,313-314,Textile mills and textile product mills,3,2010,135200000.0,5047539
Colorado,CO,315-316,"Apparel, leather, and allied product manufacturing",3,2010,33400000.0,5047539
Colorado,CO,322,Paper manufacturing,3,2010,158200000.0,5047539
Colorado,CO,323,Printing and related support activities,3,2010,466000000.0,5047539
Colorado,CO,324,Petroleum and coal products manufacturing,3,2010,983400000.0,5047539
Colorado,CO,325,Chemical manufacturing,3,2010,2216700000.0,5047539
Colorado,CO,326,Plastics and rubber products manufacturing,3,2010,478900000.0,5047539
Colorado,CO,42,Wholesale trade,2,2010,14077100000.0,5047539
Colorado,CO,44-45,Retail trade,2,2010,14161800000.0,5047539
Colorado,CO,48-49,Transportation and warehousing,2,2010,6880200000.0,5047539
Colorado,CO,481,Air transportation,3,2010,2337900000.0,5047539
Colorado,CO,482,Rail transportation,3,2010,662900000.0,5047539
Colorado,CO,483,Water transportation,3,2010,500000.0,5047539
Colorado,CO,484,Truck transportation,3,2010,1527600000.0,5047539
Colorado,CO,485,Transit and ground passenger transportation,3,2010,353000000.0,5047539
Colorado,CO,486,Pipeline transportation,3,2010,368700000.0,5047539
Colorado,CO,"487-488,492",Other transportation and support activities,3,2010,1196600000.0,5047539
Colorado,CO,493,Warehousing and storage,3,2010,433000000.0,5047539
Colorado,CO,51,Information,2,2010,18759200000.0,5047539
Colorado,CO,511,Publishing industries (except Internet),3,2010,4991800000.0,5047539
Colorado,CO,512,Motion picture and sound recording industries,3,2010,383600000.0,5047539
Colorado,CO,515-517,Broadcasting (except Internet) and telecommunications,3,2010,11176300000.0,5047539
Colorado,CO,518-519,"Data processing, hosting, and other information services",3,2010,2207500000.0,5047539
Colorado,CO,"52,53","Finance, insurance, real estate, rental, and leasing",0,2010,50620800000.0,5047539
Colorado,CO,52,Finance and insurance,2,2010,13199600000.0,5047539
Colorado,CO,521-522,"Monetary Authorities- central bank, credit intermediation, and related services",3,2010,5119900000.0,5047539
Colorado,CO,523,"Securities, commodity contracts, and other financial investments and related activities",3,2010,2588700000.0,5047539
Colorado,CO,524,Insurance carriers and related activities,3,2010,5449500000.0,5047539
Colorado,CO,525,"Funds, trusts, and other financial vehicles",3,2010,41400000.0,5047539
Colorado,CO,53,Real estate and rental and leasing,2,2010,37421300000.0,5047539
Colorado,CO,531,Real estate,3,2010,33690900000.0,5047539
Colorado,CO,532-533,Rental and leasing services and lessors of nonfinancial intangible assets,3,2010,3730400000.0,5047539
Colorado,CO,"54,55,56",Professional and business services,0,2010,36403600000.0,5047539
Colorado,CO,54,"Professional, scientific, and technical services",2,2010,23568200000.0,5047539
Colorado,CO,5411,Legal services,4,2010,2771200000.0,5047539
Colorado,CO,5415,Computer systems design and related services,4,2010,5663100000.0,5047539
Colorado,CO,"5412-5414,5416-5419","Miscellaneous professional, scientific, and technical services",4,2010,15133900000.0,5047539
Colorado,CO,55,Management of companies and enterprises,2,2010,5076500000.0,5047539
Colorado,CO,56,Administrative and support and waste management and remediation services,2,2010,7758900000.0,5047539
Colorado,CO,561,Administrative and support services,3,2010,6922700000.0,5047539
Colorado,CO,562,Waste management and remediation services,3,2010,836200000.0,5047539
Colorado,CO,"61,62","Educational services, health care, and social assistance",0,2010,18489400000.0,5047539
Colorado,CO,61,Educational services,2,2010,2407700000.0,5047539
Colorado,CO,62,Health care and social assistance,2,2010,16081600000.0,5047539
Colorado,CO,621,Ambulatory health care services,3,2010,8615200000.0,5047539
Colorado,CO,622,Hospitals,3,2010,4428000000.0,5047539
Colorado,CO,623,Nursing and residential care facilities,3,2010,1609600000.0,5047539
Colorado,CO,624,Social assistance,3,2010,1428900000.0,5047539
Colorado,CO,"71,72","Arts, entertainment, recreation, accommodation, and food services",0,2010,10761400000.0,5047539
Colorado,CO,71,"Arts, entertainment, and recreation",2,2010,2979200000.0,5047539
Colorado,CO,711-712,"Performing arts, spectator sports, museums, and related activities",3,2010,985400000.0,5047539
Colorado,CO,713,"Amusement, gambling, and recreation industries",3,2010,1993800000.0,5047539
Colorado,CO,72,Accommodation and food services,2,2010,7782200000.0,5047539
Colorado,CO,721,Accommodation,3,2010,2478100000.0,5047539
Colorado,CO,722,Food services and drinking places,3,2010,5304100000.0,5047539
Colorado,CO,81,Other services (except government and government enterprises),2,2010,5806900000.0,5047539
Colorado,CO,92,Government and government enterprises,2,2010,33916699999.999996,5047539
Colorado,CO,..2,Federal civilian,1,2010,7397600000.0,5047539
Colorado,CO,..3,Military,1,2010,4822000000.0,5047539
Colorado,CO,..4,State and local,1,2010,21697000000.0,5047539
Colorado,CO,"11,21",Natural resources and mining,0,2010,13970900000.0,5047539
Colorado,CO,"42,44-45",Trade,0,2010,28238900000.0,5047539
Colorado,CO,"22,48-49",Transportation and utilities,0,2010,10755500000.0,5047539
Colorado,CO,"31-33,51",Manufacturing and information,0,2010,38518000000.0,5047539
Colorado,CO,..5,Private goods-producing industries 2/,1,2010,43019400000.0,5047539
Colorado,CO,..6,Private services-providing industries 3/,1,2010,179835800000.0,5047539
Connecticut,CT,..0,All industry total,1,2010,234022200000.0,3579173
Connecticut,CT,..1,Private industries,1,2010,209968800000.0,3579173
