YEAR,STATE/REGION,GDP_EXP_SUM,REGION_NAME,NAICS,NAICS_LDESC,LEVEL,GDP,EST_POP_x,EST_POP_y
2016,NJ,31164475490,New Jersey,..0,All industry total,1,578651400000.0,8873584,8873584
2016,NM,3616162647,New Mexico,..0,All industry total,1,90476000000.0,2092555,2092555
2016,NV,9765664068,Nevada,..0,All industry total,1,153318000000.0,2919555,2919555
2016,NY,76690888410,New York,..0,All industry total,1,1556830000000.0,19636391,19636391
2016,OH,49330233679,Ohio,..0,All industry total,1,627294700000.0,11640060,11640060
2016,OK,5046307091,Oklahoma,..0,All industry total,1,182238800000.0,3928143,3928143
2016,OR,21771786558,Oregon,..0,All industry total,1,211782400000.0,4093271,4093271
2016,PA,36452574836,Pennsylvania,..0,All industry total,1,733165900000.0,12788468,12788468
2016,RI,2278401668,Rhode Island,..0,All industry total,1,57714600000.0,1057816,1057816
2016,SC,31323570455,South Carolina,..0,All industry total,1,217555500000.0,4963031,4963031
2016,SD,1218073801,South Dakota,..0,All industry total,1,49842600000.0,863693,863693
2016,TN,31475693731,Tennessee,..0,All industry total,1,339350200000.0,6651277,6651277
2016,TX,231527470870,Texas,..0,All industry total,1,1582981500000.0,27914064,27914064
2016,UT,12077634650,Utah,..0,All industry total,1,159330600000.0,3044241,3044241
2016,VA,16310657274,Virginia,..0,All industry total,1,499032400000.0,8417651,8417651
2016,VT,2993069911,Vermont,..0,All industry total,1,31840200000.0,624366,624366
2016,WA,79562375471,Washington,..0,All industry total,1,489790200000.0,7299961,7299961
2016,WI,21036367309,Wisconsin,..0,All industry total,1,315420000000.0,5775170,5775170
2016,WV,5045388871,West Virginia,..0,All industry total,1,71248900000.0,1832435,1832435
2016,WY,1098652374,Wyoming,..0,All industry total,1,36105900000.0,585243,585243
2017,AK,4941375162,Alaska,..0,All industry total,1,53550900000.0,740983,740983
2017,AL,21797744264,Alabama,..0,All industry total,1,216615500000.0,4877989,4877989
2017,AR,6234130099,Arkansas,..0,All industry total,1,123882600000.0,3003855,3003855
2017,AZ,20917666033,Arizona,..0,All industry total,1,333099000000.0,7048088,7048088
2017,CA,171920430585,California,..0,All industry total,1,2740550300000.0,39337785,39337785
2017,CO,8054451575,Colorado,..0,All industry total,1,350209100000.0,5617421,5617421
2017,CT,14791614108,Connecticut,..0,All industry total,1,273875099999.99997,3575324,3575324
2017,DE,4565457288,Delaware,..0,All industry total,1,69555600000.0,957942,957942
2017,FL,54897251958,Florida,..0,All industry total,1,1014866900000.0,20977089,20977089
2017,GA,37222459894,Georgia,..0,All industry total,1,583543300000.0,10417031,10417031
2017,HI,952378645,Hawaii,..0,All industry total,1,87436400000.0,1425763,1425763
2017,IA,13422351583,Iowa,..0,All industry total,1,187125000000.0,3143734,3143734
2017,ID,3862963125,Idaho,..0,All industry total,1,72935100000.0,1719745,1719745
2017,IL,65288000873,Illinois,..0,All industry total,1,832826800000.0,12779893,12779893
2017,IN,37746601470,Indiana,..0,All industry total,1,357535800000.0,6662068,6662068
2017,KS,11244077581,Kansas,..0,All industry total,1,166273600000.0,2910892,2910892
2017,KY,30918815628,Kentucky,..0,All industry total,1,203564000000.0,4455590,4455590
2017,LA,56865296178,Louisiana,..0,All industry total,1,239830700000.0,4673673,4673673
2017,MA,27561215156,Massachusetts,..0,All industry total,1,530129400000.0,6863560,6863560
2017,MD,9317179930,Maryland,..0,All industry total,1,399714500000.0,6028186,6028186
2017,ME,2712354033,Maine,..0,All industry total,1,63000600000.0,1335743,1335743
2017,MI,59920731286,Michigan,..0,All industry total,1,505101500000.0,9976752,9976752
2017,MN,20692355611,Minnesota,..0,All industry total,1,354721900000.0,5569283,5569283
2017,MO,14289454215,Missouri,..0,All industry total,1,311273800000.0,6111382,6111382
2017,MS,10984756125,Mississippi,..0,All industry total,1,110281400000.0,2990674,2990674
2017,MT,1616026183,Montana,..0,All industry total,1,48470500000.0,1053862,1053862
2017,NC,32620104496,North Carolina,..0,All industry total,1,546810100000.0,10275758,10275758
2017,ND,6148038718,North Dakota,..0,All industry total,1,56530200000.0,756755,756755
2017,NE,7209777134,Nebraska,..0,All industry total,1,123219900000.0,1916998,1916998
2017,NH,5147759964,New Hampshire,..0,All industry total,1,81179600000.0,1350395,1350395
2017,NJ,34257676129,New Jersey,..0,All industry total,1,590086700000.0,8888147,8888147
2017,NM,3695686424,New Mexico,..0,All industry total,1,93210100000.0,2092844,2092844
2017,NV,12162304873,Nevada,..0,All industry total,1,163199100000.0,2972097,2972097
2017,NY,78189972666,New York,..0,All industry total,1,1624800700000.0,19593849,19593849
2017,OH,50070800108,Ohio,..0,All industry total,1,652187500000.0,11665706,11665706
2017,OK,5363474575,Oklahoma,..0,All industry total,1,192538600000.0,3933602,3933602
2017,OR,21894027834,Oregon,..0,All industry total,1,225534500000.0,4147294,4147294
2017,PA,38640199100,Pennsylvania,..0,All industry total,1,754318000000.0,12794679,12794679
2017,RI,2391441399,Rhode Island,..0,All industry total,1,58771600000.0,1056554,1056554
2017,SC,32201661421,South Carolina,..0,All industry total,1,224937600000.0,5027102,5027102
2017,SD,1356233913,South Dakota,..0,All industry total,1,51615100000.0,873732,873732
2017,TN,33233226202,Tennessee,..0,All industry total,1,355417500000.0,6714748,6714748
2017,TX,265067816863,Texas,..0,All industry total,1,1667313000000.0,28291024,28291024
2017,UT,11583264336,Utah,..0,All industry total,1,172075000000.0,3103540,3103540
2017,VA,16507971533,Virginia,..0,All industry total,1,515167200000.0,8471011,8471011
2017,VT,2776485582,Vermont,..0,All industry total,1,32589200000.0,625132,625132
2017,WA,76350910129,Washington,..0,All industry total,1,527169400000.0,7427951,7427951
2017,WI,22305369176,Wisconsin,..0,All industry total,1,321886800000.0,5793147,5793147
2017,WV,7110315231,West Virginia,..0,All industry total,1,75172400000.0,1818683,1818683
2017,WY,1196383952,Wyoming,..0,All industry total,1,37620300000.0,579994,579994
2018,AK,4833794580,Alaska,..0,All industry total,1,54762000000.0,736624,736624
2018,AL,21416285400,Alabama,..0,All industry total,1,226263800000.0,4891628,4891628
2018,AR,6449271293,Arkansas,..0,All industry total,1,129213800000.0,3012161,3012161
2018,AZ,22515523538,Arizona,..0,All industry total,1,353671000000.0,7164228,7164228
2018,CA,178175235647,California,..0,All industry total,1,2899530900000.0,39437463,39437463
2018,CO,8331661875,Colorado,..0,All industry total,1,373923100000.0,5697155,5697155
2018,CT,17403470211,Connecticut,..0,All industry total,1,280535400000.0,3574561,3574561
2018,DE,4703807646,Delaware,..0,All industry total,1,73376000000.0,966985,966985
2018,FL,57251655693,Florida,..0,All industry total,1,1072085600000.0001,21254926,21254926
2018,GA,40619084016,Georgia,..0,All industry total,1,612803400000.0,10519389,10519389
2018,HI,659145935,Hawaii,..0,All industry total,1,90933500000.0,1423102,1423102
2018,IA,14370379303,Iowa,..0,All industry total,1,193155100000.0,3149900,3149900
2018,ID,4027894050,Idaho,..0,All industry total,1,79072400000.0,1752074,1752074
2018,IL,65467721274,Illinois,..0,All industry total,1,871024200000.0,12724685,12724685
2018,IN,39320426233,Indiana,..0,All industry total,1,377376900000.0,6698481,6698481
2018,KS,11581768320,Kansas,..0,All industry total,1,173373000000.0,2912748,2912748
2018,KY,31807608747,Kentucky,..0,All industry total,1,210509100000.0,4464273,4464273
2018,LA,67232696368,Louisiana,..0,All industry total,1,256444400000.0,4664450,4664450
2018,MA,27159731182,Massachusetts,..0,All industry total,1,559605000000.0,6885720,6885720
2018,MD,12104568521,Maryland,..0,All industry total,1,410771800000.0,6042153,6042153
2018,ME,2836344835,Maine,..0,All industry total,1,66216000000.0,1340123,1340123
2018,MI,58006639920,Michigan,..0,All industry total,1,525240800000.00006,9987286,9987286
2018,MN,22680974377,Minnesota,..0,All industry total,1,372439200000.0,5608762,5608762
2018,MO,14512404250,Missouri,..0,All industry total,1,320451600000.0,6125986,6125986
2018,MS,11585844221,Mississippi,..0,All industry total,1,113166400000.0,2982879,2982879
2018,MT,1665601127,Montana,..0,All industry total,1,51152100000.0,1061818,1061818
2018,NC,32764978139,North Carolina,..0,All industry total,1,568037300000.0,10391358,10391358
2018,ND,7800176994,North Dakota,..0,All industry total,1,60377100000.0,760062,760062
2018,NE,7947162437,Nebraska,..0,All industry total,1,127954400000.0,1925512,1925512
2018,NH,5305758985,New Hampshire,..0,All industry total,1,83859400000.0,1355064,1355064
2018,NJ,35305357901,New Jersey,..0,All industry total,1,619340200000.0,8891730,8891730
2018,NM,3899206334,New Mexico,..0,All industry total,1,98838200000.0,2093754,2093754
2018,NV,11137841873,Nevada,..0,All industry total,1,172547900000.0,3030725,3030725
2018,NY,84734160443,New York,..0,All industry total,1,1710665600000.0,19544098,19544098
2018,OH,54392827559,Ohio,..0,All industry total,1,672540100000.0,11680892,11680892
2018,OK,6112324876,Oklahoma,..0,All industry total,1,204193900000.0,3943488,3943488
2018,OR,22331605873,Oregon,..0,All industry total,1,238466900000.0,4183538,4183538
2018,PA,41150196360,Pennsylvania,..0,All industry total,1,780620700000.0,12809107,12809107
2018,RI,2405361876,Rhode Island,..0,All industry total,1,60064900000.0,1059338,1059338
2018,SC,34626812992,South Carolina,..0,All industry total,1,236561700000.0,5091702,5091702
2018,SD,1429640395,South Dakota,..0,All industry total,1,53349500000.0,879386,879386
2018,TN,32716892669,Tennessee,..0,All industry total,1,369713200000.0,6778180,6778180
2018,TX,315843026112,Texas,..0,All industry total,1,1808026900000.0,28624564,28624564
2018,UT,14390033926,Utah,..0,All industry total,1,186805700000.0,3155153,3155153
2018,VA,18336444825,Virginia,..0,All industry total,1,537158300000.00006,8510920,8510920
2018,VT,2920494845,Vermont,..0,All industry total,1,33482600000.0,624802,624802
2018,WA,77868227947,Washington,..0,All industry total,1,570337800000.0,7526793,7526793
2018,WI,22716382035,Wisconsin,..0,All industry total,1,335144300000.0,5809319,5809319
2018,WV,8232548145,West Virginia,..0,All industry total,1,79794300000.0,1805953,1805953
2018,WY,1356985387,Wyoming,..0,All industry total,1,39614500000.0,579054,579054
2019,AK,4988675643,Alaska,..0,All industry total,1,54549600000.0,733603,733603
2019,AL,20795690461,Alabama,..0,All industry total,1,234798200000.0,4907965,4907965
2019,AR,6230902809,Arkansas,..0,All industry total,1,132625799999.99998,3020985,3020985
2019,AZ,24966212607,Arizona,..0,All industry total,1,375376700000.0,7291843,7291843
2019,CA,173754507727,California,..0,All industry total,1,3068629700000.0,39437610,39437610
2019,CO,8097072083,Colorado,..0,All industry total,1,397843600000.0,5758486,5758486
2019,CT,16230612737,Connecticut,..0,All industry total,1,286451900000.0,3566022,3566022
2019,DE,4405549663,Delaware,..0,All industry total,1,78710500000.0,976668,976668
2019,FL,55989159304,Florida,..0,All industry total,1,1133718000000.0,21492056,21492056
2019,GA,41259768868,Georgia,..0,All industry total,1,646695800000.0,10628020,10628020
2019,HI,460047597,Hawaii,..0,All industry total,1,93240200000.0,1415615,1415615
2019,IA,13225411168,Iowa,..0,All industry total,1,196262500000.0,3159596,3159596
2019,ID,3433498623,Idaho,..0,All industry total,1,84429400000.0,1789060,1789060
2019,IL,59766955741,Illinois,..0,All industry total,1,895601800000.0,12667017,12667017
2019,IN,39421791766,Indiana,..0,All industry total,1,384838700000.0,6731010,6731010
2019,KS,11681205948,Kansas,..0,All industry total,1,176068800000.0,2912635,2912635
2019,KY,33007256587,Kentucky,..0,All industry total,1,220678800000.0,4472345,4472345
2019,LA,63878395176,Louisiana,..0,All industry total,1,257499000000.0,4658285,4658285
2019,MA,26132435247,Massachusetts,..0,All industry total,1,588069500000.0,6894883,6894883
2019,MD,13050994031,Maryland,..0,All industry total,1,419391600000.0,6054954,6054954
2019,ME,2724056658,Maine,..0,All industry total,1,69708700000.0,1345770,1345770
2019,MI,55988165571,Michigan,..0,All industry total,1,540237300000.00006,9984795,9984795
2019,MN,22187924026,Minnesota,..0,All industry total,1,384850200000.0,5640053,5640053
2019,MO,13489897327,Missouri,..0,All industry total,1,334750200000.0,6140475,6140475
2019,MS,11833018907,Mississippi,..0,All industry total,1,116135700000.0,2978227,2978227
2019,MT,1697228261,Montana,..0,All industry total,1,52715600000.0,1070123,1070123
2019,NC,34333390763,North Carolina,..0,All industry total,1,592449600000.0,10501384,10501384
2019,ND,6971386711,North Dakota,..0,All industry total,1,60892500000.0,763724,763724
2019,NE,7460411361,Nebraska,..0,All industry total,1,132848200000.00002,1932571,1932571
2019,NH,5827474375,New Hampshire,..0,All industry total,1,87868200000.0,1360783,1360783
2019,NJ,35699273859,New Jersey,..0,All industry total,1,643317700000.0,8891258,8891258
2019,NM,4678985826,New Mexico,..0,All industry total,1,103821000000.0,2099634,2099634
2019,NV,9100930688,Nevada,..0,All industry total,1,184611100000.0,3090771,3090771
2019,NY,75607018817,New York,..0,All industry total,1,1787470900000.0,19463131,19463131
2019,OH,53224595333,Ohio,..0,All industry total,1,702914800000.0,11696507,11696507
2019,OK,6150976696,Oklahoma,..0,All industry total,1,205992700000.0,3960676,3960676
2019,OR,25879518752,Oregon,..0,All industry total,1,248781800000.0,4216116,4216116
2019,PA,42730654765,Pennsylvania,..0,All industry total,1,802233100000.0,12798883,12798883
2019,RI,2675243933,Rhode Island,..0,All industry total,1,62814700000.0,1058158,1058158
2019,SC,41461189662,South Carolina,..0,All industry total,1,249575700000.0,5157702,5157702
2019,SD,1356136095,South Dakota,..0,All industry total,1,55175800000.0,887127,887127
2019,TN,31116030629,Tennessee,..0,All industry total,1,385833000000.0,6830325,6830325
2019,TX,328584777309,Texas,..0,All industry total,1,1864872300000.0,28986794,28986794
2019,UT,17367499159,Utah,..0,All industry total,1,201312200000.0,3203383,3203383
2019,VA,17825699297,Virginia,..0,All industry total,1,561701800000.0,8556642,8556642
2019,VT,2841640994,Vermont,..0,All industry total,1,34760300000.0,624046,624046
2019,WA,60336106744,Washington,..0,All industry total,1,608643400000.0,7614024,7614024
2019,WI,21667771045,Wisconsin,..0,All industry total,1,346906600000.0,5824581,5824581
2019,WV,5948775343,West Virginia,..0,All industry total,1,80242400000.0,1795263,1795263
2019,WY,1367168489,Wyoming,..0,All industry total,1,40029500000.0,580116,580116
2020,AK,4611480333,Alaska,..0,All industry total,1,51861700000.0,732906,732906
2020,AL,17391820422,Alabama,..0,All industry total,1,235859000000.0,5032962,5032962
2020,AR,5193142246,Arkansas,..0,All industry total,1,136145900000.0,3014399,3014399
2020,AZ,20215649648,Arizona,..0,All industry total,1,390503200000.0,7186647,7186647
2020,CA,155919092901,California,..0,All industry total,1,3072927600000.0,39527808,39527808
2020,CO,8174419117,Colorado,..0,All industry total,1,396981100000.0,5786873,5786873
2020,CT,13827172814,Connecticut,..0,All industry total,1,278747900000.0,3579643,3579643
2020,DE,3911666666,Delaware,..0,All industry total,1,77757200000.0,991890,991890
2020,FL,45764830841,Florida,..0,All industry total,1,1144653200000.0,21591325,21591325
2020,GA,38617574007,Georgia,..0,All industry total,1,638488300000.0,10732595,10732595
2020,HI,329132693,Hawaii,..0,All industry total,1,84788000000.0,1451130,1451130
2020,IA,12640232575,Iowa,..0,All industry total,1,199449600000.0,3191081,3191081
2020,ID,3407043547,Idaho,..0,All industry total,1,88056800000.0,1849328,1849328
2020,IL,53272403298,Illinois,..0,All industry total,1,860807800000.0,12795348,12795348
2020,IN,35585316460,Indiana,..0,All industry total,1,378293000000.0,6790290,6790290
2020,KS,10409666277,Kansas,..0,All industry total,1,175385600000.0,2938274,2938274
2020,KY,24618073807,Kentucky,..0,All industry total,1,218948600000.0,4508271,4508271
2020,LA,58600171555,Louisiana,..0,All industry total,1,233652000000.0,4652145,4652145
2020,MA,24907787504,Massachusetts,..0,All industry total,1,592855500000.0,6985320,6985320
2020,MD,12674489040,Maryland,..0,All industry total,1,413804500000.0,6178387,6178387
2020,ME,2355551133,Maine,..0,All industry total,1,72309700000.0,1364546,1364546
2020,MI,44873667288,Michigan,..0,All industry total,1,530161300000.00006,10072294,10072294
2020,MN,20196705978,Minnesota,..0,All industry total,1,378969400000.0,5710562,5710562
2020,MO,12870165614,Missouri,..0,All industry total,1,335970800000.0,6155074,6155074
2020,MS,10288956294,Mississippi,..0,All industry total,1,117441600000.0,2958385,2958385
2020,MT,1467550328,Montana,..0,All industry total,1,53057300000.0,1087156,1087156
2020,NC,28482468547,North Carolina,..0,All industry total,1,600226900000.0,10450215,10450215
2020,ND,5170768611,North Dakota,..0,All industry total,1,56321400000.0,779612,779612
2020,NE,6992815343,Nebraska,..0,All industry total,1,135014500000.0,1963318,1963318
