STATE/REGION,EXPORT_VAL,EXP_NAICS,EXP_NAICS_DESC,YEAR,EXP_LEVEL,GDP_CODE
DC,1847268,3343,AUDIO AND VIDEO EQUIPMENT,2014,4,334
DC,1245165,3372,OFFICE FURNITURE (INCLUDING FIXTURES),2014,4,337
DC,3247,3122,TOBACCO PRODUCTS,2014,4,311-312
DC,159727,313,TEXTILES AND FABRICS,2014,3,313-314
DC,87780,3219,OTHER WOOD PRODUCTS,2014,4,321
DC,1408138,322,PAPER,2014,3,322
DC,426383,327,NONMETALLIC MINERAL PRODUCTS,2014,3,327
DC,46714,3326,SPRINGS AND WIRE PRODUCTS,2014,4,332
DC,56645337,335,"ELECTRICAL EQUIPMENT, APPLIANCES, AND COMPONENT",2014,3,335
DC,6598348,3399,MISCELLANEOUS MANUFACTURED COMMODITIES,2014,4,339
DC,25818,212,MINERALS AND ORES,2014,3,212
DC,18117,3131,"FIBERS, YARNS, AND THREADS",2014,4,313-314
DC,853959,3221,"PULP, PAPER, AND PAPERBOARD MILL PRODUCTS",2014,4,322
DC,32950,3271,CLAY AND REFRACTORY PRODUCTS,2014,4,327
DC,671882,3327,"BOLTS, NUTS, SCREWS, RIVETS, WASHERS AND OTHER TURNED PRODUCTS",2014,4,332
DC,1173096,3351,ELECTRIC LIGHTING EQUIPMENT,2014,4,335
DE,36473628,91,WASTE AND SCRAP,2014,2,NA
DE,304656749,3361,MOTOR VEHICLES,2014,4,3361-3363
DE,121673032,93,USED OR SECOND-HAND MERCHANDISE,2014,2,NA
DE,65041,1114,"MUSHROOMS, NURSERY AND RELATED PRODUCTS",2014,4,111-112
DE,131317719,311,FOOD AND KINDRED PRODUCTS,2014,3,311-312
DE,4889189,315,APPAREL AND ACCESSORIES,2014,3,315-316
DE,153122578,3241,PETROLEUM AND COAL PRODUCTS,2014,4,324
DE,2128988933,325,CHEMICALS,2014,3,325
DE,53600366,331,PRIMARY METAL MANUFACTURING,2014,3,331
DE,8038946,3333,COMMERCIAL AND SERVICE INDUSTRY MACHINERY,2014,4,333
DE,12022285,3334,"VENTILATION, HEATING, AIR-CONDITIONING, AND COMMERCIAL REFRIGERATION EQUIPMENT",2014,4,333
DE,3622276,3362,MOTOR VEHICLE BODIES AND TRAILERS,2014,4,3361-3363
DE,7938,1119,OTHER AGRICULTURAL PRODUCTS,2014,4,111-112
DE,176835,3151,KNIT APPAREL,2014,4,315-316
DE,4012564,3152,APPAREL,2014,4,315-316
DE,105955378,3251,BASIC CHEMICALS,2014,4,325
DE,18219555,3311,IRON AND STEEL AND FERROALLOY,2014,4,331
DE,981914,3335,METALWORKING MACHINERY,2014,4,333
DE,17577006,3363,MOTOR VEHICLE PARTS,2014,4,3361-3363
DE,2588232,99,OTHER SPECIAL CLASSIFICATION PROVISIONS,2014,2,NA
DE,321391,1125,FARMED FISH AND RELATED PRODUCTS,2014,4,111-112
DE,1108035,1129,OTHER ANIMALS,2014,4,111-112
DE,2586200,3115,DAIRY PRODUCTS,2014,4,311-312
DE,12366,3161,LEATHER AND HIDE TANNING,2014,4,315-316
DE,1642826492,3254,PHARMACEUTICALS AND MEDICINES,2014,4,325
DE,30074139,3314,NONFERROUS METAL (EXCEPT ALUMINUM) AND PROCESSING,2014,4,331
DE,1298366,3315,FOUNDRIES,2014,4,331
DE,971782294,334,COMPUTER AND ELECTRONIC PRODUCTS,2014,3,334
DE,8533314,3366,SHIPS AND BOATS,2014,4,NA
DE,801277,3369,"TRANSPORTATION EQUIPMENT, NESOI",2014,4,"3364-3466,3369"
DE,802169,113,"FORESTRY PRODUCTS, NESOI",2014,3,113-115
DE,87720911,3116,MEAT PRODUCTS AND MEAT PACKAGING PRODUCTS,2014,4,311-312
DE,190079,3162,FOOTWEAR,2014,4,315-316
DE,1600438,3169,OTHER LEATHER PRODUCTS,2014,4,315-316
DE,14964624,3255,"PAINTS, COATINGS, AND ADHESIVES",2014,4,325
DE,54015624,332,"FABRICATED METAL PRODUCTS, NESOI",2014,3,332
DE,6035500,337,FURNITURE AND FIXTURES,2014,3,337
DE,1949223,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2014,4,113-115
DE,1401800,312,BEVERAGES AND TOBACCO PRODUCTS,2014,3,311-312
DE,1417532,3211,SAWMILL AND WOOD PRODUCTS,2014,4,321
DE,205419834,326,PLASTICS AND RUBBER PRODUCTS,2014,3,326
DE,1675336,3323,ARCHITECTURAL AND STRUCTURAL METALS,2014,4,332
DE,8117016,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2014,4,334
DE,492320443,3345,"NAVIGATIONAL, MEASURING, ELECTROMEDICAL, AND CONTROL INSTRUMENTS",2014,4,334
DE,257564,3379,"FURNITURE RELATED PRODUCTS, NESOI",2014,4,337
DE,4854177,21,"OIL, GAS, MINERALS AND ORES",2014,2,21
DE,1401800,3121,BEVERAGES,2014,4,311-312
DE,54195,3212,"VENEER, PLYWOOD, AND ENGINEERED WOOD PRODUCTS",2014,4,321
DE,195056898,3261,PLASTICS PRODUCTS,2014,4,326
DE,10362936,3262,RUBBER PRODUCTS,2014,4,326
DE,17691399,3324,"BOILERS, TANKS, AND SHIPPING CONTAINERS",2014,4,332
DE,1112612,3325,HARDWARE,2014,4,332
DE,17712217,3346,MAGNETIC AND OPTICAL MEDIA,2014,4,334
DE,97238288,339,MISCELLANEOUS MANUFACTURED COMMODITIES,2014,3,339
DE,7972345,3391,MEDICAL EQUIPMENT AND SUPPLIES,2014,4,339
DE,200075528,11,AGRICULTURE AND LIVESTOCK PRODUCTS,2014,2,11
DE,1479219,2122,METAL ORES,2014,4,212
DE,23382660,3132,FABRICS,2014,4,313-314
DE,183766734,111,AGRICULTURAL PRODUCTS,2014,3,111-112
DE,3374958,2123,NONMETALLIC MINERALS,2014,4,212
DE,90535,3133,FINISHED AND COATED TEXTILE FABRICS,2014,4,313-314
DE,31362529,3222,CONVERTED PAPER PRODUCTS,2014,4,322
DE,13617851,3272,GLASS AND GLASS PRODUCTS,2014,4,327
DE,30106571,3329,OTHER FABRICATED METAL PRODUCTS,2014,4,332
DE,57389983,3352,"HOUSEHOLD APPLIANCES AND MISCELLANEOUS MACHINES, NESOI",2014,4,335
DE,1452785,314,TEXTILE MILL PRODUCTS,2014,3,313-314
DE,4186170,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2014,3,323
DE,581027,3273,CEMENT AND CONCRETE PRODUCTS,2014,4,327
DE,292729665,333,"MACHINERY, EXCEPT ELECTRICAL",2014,3,333
DE,9018405,3353,ELECTRICAL EQUIPMENT,2014,4,335
DE,1536405,1111,OILSEEDS AND GRAINS,2014,4,111-112
DE,164432454,31,"MANUFACTURING, PART1",2014,2,31-33
DE,723716,3141,TEXTILE FURNISHINGS,2014,4,313-314
DE,4186170,3231,"PRINTED MATTER AND RELATED PRODUCT, NESOI",2014,4,323
DE,15157,3274,LIME AND GYPSUM PRODUCTS,2014,4,327
DE,8907046,3279,OTHER NONMETALLIC MINERAL PRODUCTS,2014,4,327
DE,21199207,3331,AGRICULTURE AND CONSTRUCTION  MACHINERY,2014,4,333
DE,36277310,3359,"ELECTRICAL EQUIPMENT AND COMPONENTS, NESOI",2014,4,335
DE,2059769,1112,VEGETABLES AND MELONS,2014,4,111-112
DE,180097581,1113,FRUITS AND TREE NUTS,2014,4,111-112
DE,4901753302,31-33,MANUFACTURED GOODS,2014,2,31-33
DE,729069,3149,OTHER TEXTILE PRODUCTS,2014,4,313-314
DE,153122578,324,PETROLEUM AND COAL PRODUCTS,2014,3,324
DE,2105882247,33,"MANUFACTURING, PART 3",2014,2,31-33
DE,91288664,3332,INDUSTRIAL MACHINERY,2014,4,333
DE,522395932,336,TRANSPORTATION EQUIPMENT,2014,3,NA
DE,13557402,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2014,3,111-112
DE,11444775,1121,CATTLE,2014,4,111-112
DE,1331408,3112,GRAIN AND OILSEED MILLING PRODUCTS,2014,4,311-312
DE,699790,3159,APPAREL ACCESSORIES,2014,4,315-316
DE,188236893,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2014,4,325
DE,7253,3312,STEEL PRODUCTS FROM PURCHASED STEEL,2014,4,331
DE,9058485,3336,"ENGINES, TURBINES, AND POWER TRANSMISSION EQUIPMENT",2014,4,333
DE,186726132,3364,AEROSPACE PRODUCTS AND PARTS,2014,4,NA
DE,683201,1123,POULTRY AND EGGS,2014,4,111-112
DE,3841815,3113,SUGAR AND CONFECTIONERY PRODUCTS,2014,4,311-312
DE,14056176,3114,FRUIT AND VEGETABLE PRESERVES AND SPECIALTY FOODS,2014,4,311-312
DE,1802883,316,LEATHER AND ALLIED PRODUCTS,2014,3,315-316
DE,10778206,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2014,4,325
DE,4001053,3313,ALUMINA AND ALUMINUM AND PROCESSING,2014,4,331
DE,150140164,3339,OTHER GENERAL PURPOSE MACHINERY,2014,4,333
DE,479178,3365,RAILROAD ROLLING STOCK,2014,4,NA
DE,27796,1132,FORESTRY PRODUCTS,2014,4,113-115
DE,794022,3117,"SEAFOOD PRODUCTS PREPARED, CANNED AND PACKAGED",2014,4,311-312
DE,4389459,3118,BAKERY AND TORTILLA PRODUCTS,2014,4,311-312
DE,2631438601,32,"MANUFACTURING, PART 2",2014,2,31-33
DE,83118031,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2014,4,325
DE,177834,3321,"CROWNS, CLOSURES, SEALS AND OTHER PACKING ACCESSORIES",2014,4,332
DE,324162721,3342,COMMUNICATIONS EQUIPMENT,2014,4,334
DE,4062889,3371,HOUSEHOLD AND INSTITUTIONAL FURNITURE AND KITCHEN CABINETS,2014,4,337
DE,5267417899,-,TOTAL FOR ALL NORTH AMERICAN INDUSTRY CLASSIFICATION SYSTEM (NAICS) CODES,2014,1,..0
DE,774373,1133,TIMBER AND LOGS,2014,4,113-115
DE,1949223,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2014,3,113-115
DE,16597728,3119,"FOODS, NESOI",2014,4,311-312
DE,2245464,321,WOOD PRODUCTS,2014,3,321
DE,83109309,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2014,4,325
DE,1105887,3322,CUTLERY AND HANDTOOLS,2014,4,332
DE,2972557,3343,AUDIO AND VIDEO EQUIPMENT,2014,4,334
DE,1715047,3372,OFFICE FURNITURE (INCLUDING FIXTURES),2014,4,337
DE,23568078,313,TEXTILES AND FABRICS,2014,3,313-314
DE,773737,3219,OTHER WOOD PRODUCTS,2014,4,321
DE,114041974,322,PAPER,2014,3,322
DE,23433648,327,NONMETALLIC MINERAL PRODUCTS,2014,3,327
DE,918482,3326,SPRINGS AND WIRE PRODUCTS,2014,4,332
DE,108084578,335,"ELECTRICAL EQUIPMENT, APPLIANCES, AND COMPONENT",2014,3,335
DE,89265943,3399,MISCELLANEOUS MANUFACTURED COMMODITIES,2014,4,339
DE,4854177,212,MINERALS AND ORES,2014,3,212
DE,94883,3131,"FIBERS, YARNS, AND THREADS",2014,4,313-314
DE,82679445,3221,"PULP, PAPER, AND PAPERBOARD MILL PRODUCTS",2014,4,322
DE,312567,3271,CLAY AND REFRACTORY PRODUCTS,2014,4,327
DE,1227503,3327,"BOLTS, NUTS, SCREWS, RIVETS, WASHERS AND OTHER TURNED PRODUCTS",2014,4,332
DE,5398880,3351,ELECTRIC LIGHTING EQUIPMENT,2014,4,335
FL,898415707,91,WASTE AND SCRAP,2014,2,NA
FL,1337506552,93,USED OR SECOND-HAND MERCHANDISE,2014,2,NA
FL,78058599,1114,"MUSHROOMS, NURSERY AND RELATED PRODUCTS",2014,4,111-112
FL,2486721467,311,FOOD AND KINDRED PRODUCTS,2014,3,311-312
FL,245101402,315,APPAREL AND ACCESSORIES,2014,3,315-316
FL,257389084,3241,PETROLEUM AND COAL PRODUCTS,2014,4,324
FL,7236657107,325,CHEMICALS,2014,3,325
FL,3771257640,331,PRIMARY METAL MANUFACTURING,2014,3,331
FL,708645431,3333,COMMERCIAL AND SERVICE INDUSTRY MACHINERY,2014,4,333
FL,525282182,3334,"VENTILATION, HEATING, AIR-CONDITIONING, AND COMMERCIAL REFRIGERATION EQUIPMENT",2014,4,333
FL,1030963684,3361,MOTOR VEHICLES,2014,4,3361-3363
FL,151965447,3362,MOTOR VEHICLE BODIES AND TRAILERS,2014,4,3361-3363
FL,2686472,98,GOODS RETURNED TO CANADA (EXPORTS ONLY); U.S. GOODS RETURNED AND REIMPORTED ITEMS (IMPORTS ONLY),2014,2,NA
FL,38473081,1119,OTHER AGRICULTURAL PRODUCTS,2014,4,111-112
FL,83599117,3111,ANIMAL FOODS,2014,4,311-312
FL,8190290,3151,KNIT APPAREL,2014,4,315-316
FL,204825741,3152,APPAREL,2014,4,315-316
FL,985801503,3251,BASIC CHEMICALS,2014,4,325
FL,200466199,3311,IRON AND STEEL AND FERROALLOY,2014,4,331
FL,111187174,3335,METALWORKING MACHINERY,2014,4,333
FL,984052933,3363,MOTOR VEHICLE PARTS,2014,4,3361-3363
FL,955905622,99,OTHER SPECIAL CLASSIFICATION PROVISIONS,2014,2,NA
FL,989559,1124,"SHEEP, GOATS AND FINE ANIMAL HAIR",2014,4,111-112
FL,20224076,1125,FARMED FISH AND RELATED PRODUCTS,2014,4,111-112
FL,32767624,1129,OTHER ANIMALS,2014,4,111-112
FL,237599333,3115,DAIRY PRODUCTS,2014,4,311-312
FL,16532657,3161,LEATHER AND HIDE TANNING,2014,4,315-316
FL,1073419946,3254,PHARMACEUTICALS AND MEDICINES,2014,4,325
FL,3423179776,3314,NONFERROUS METAL (EXCEPT ALUMINUM) AND PROCESSING,2014,4,331
FL,34740230,3315,FOUNDRIES,2014,4,331
FL,14028041300,334,COMPUTER AND ELECTRONIC PRODUCTS,2014,3,334
FL,1162846155,3366,SHIPS AND BOATS,2014,4,NA
FL,147590044,3369,"TRANSPORTATION EQUIPMENT, NESOI",2014,4,"3364-3466,3369"
FL,33289030,113,"FORESTRY PRODUCTS, NESOI",2014,3,113-115
FL,753094274,3116,MEAT PRODUCTS AND MEAT PACKAGING PRODUCTS,2014,4,311-312
FL,81392896,3162,FOOTWEAR,2014,4,315-316
FL,144854773,3169,OTHER LEATHER PRODUCTS,2014,4,315-316
FL,182810164,3255,"PAINTS, COATINGS, AND ADHESIVES",2014,4,325
FL,1653950483,332,"FABRICATED METAL PRODUCTS, NESOI",2014,3,332
FL,258103785,337,FURNITURE AND FIXTURES,2014,3,337
FL,337566583,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2014,4,113-115
FL,354231529,312,BEVERAGES AND TOBACCO PRODUCTS,2014,3,311-312
FL,78700306,3211,SAWMILL AND WOOD PRODUCTS,2014,4,321
FL,971697116,326,PLASTICS AND RUBBER PRODUCTS,2014,3,326
FL,169155299,3323,ARCHITECTURAL AND STRUCTURAL METALS,2014,4,332
FL,1825723203,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2014,4,334
FL,2091284491,3345,"NAVIGATIONAL, MEASURING, ELECTROMEDICAL, AND CONTROL INSTRUMENTS",2014,4,334
FL,14857338,3379,"FURNITURE RELATED PRODUCTS, NESOI",2014,4,337
FL,101174812,21,"OIL, GAS, MINERALS AND ORES",2014,2,21
FL,315047186,3121,BEVERAGES,2014,4,311-312
FL,43314181,3212,"VENEER, PLYWOOD, AND ENGINEERED WOOD PRODUCTS",2014,4,321
FL,650485445,3261,PLASTICS PRODUCTS,2014,4,326
FL,321211671,3262,RUBBER PRODUCTS,2014,4,326
FL,129345522,3324,"BOILERS, TANKS, AND SHIPPING CONTAINERS",2014,4,332
FL,87512683,3325,HARDWARE,2014,4,332
FL,262665048,3346,MAGNETIC AND OPTICAL MEDIA,2014,4,334
FL,3100309795,339,MISCELLANEOUS MANUFACTURED COMMODITIES,2014,3,339
FL,1320425942,11,AGRICULTURE AND LIVESTOCK PRODUCTS,2014,2,11
FL,1319230,2121,COAL AND PETROLEUM GASES,2014,4,212
FL,31954105,2122,METAL ORES,2014,4,212
FL,260146011,3132,FABRICS,2014,4,313-314
FL,834254234,111,AGRICULTURAL PRODUCTS,2014,3,111-112
FL,61759750,2123,NONMETALLIC MINERALS,2014,4,212
FL,21504476,3133,FINISHED AND COATED TEXTILE FABRICS,2014,4,313-314
FL,274686484,3222,CONVERTED PAPER PRODUCTS,2014,4,322
FL,87850321,3272,GLASS AND GLASS PRODUCTS,2014,4,327
FL,807842212,3329,OTHER FABRICATED METAL PRODUCTS,2014,4,332
FL,313651861,3352,"HOUSEHOLD APPLIANCES AND MISCELLANEOUS MACHINES, NESOI",2014,4,335
FL,164708550,314,TEXTILE MILL PRODUCTS,2014,3,313-314
FL,168522886,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2014,3,323
FL,65533740,3273,CEMENT AND CONCRETE PRODUCTS,2014,4,327
FL,5552407052,333,"MACHINERY, EXCEPT ELECTRICAL",2014,3,333
FL,854764156,3353,ELECTRICAL EQUIPMENT,2014,4,335
FL,20740943,1111,OILSEEDS AND GRAINS,2014,4,111-112
FL,3794654968,31,"MANUFACTURING, PART1",2014,2,31-33
FL,68852650,3141,TEXTILE FURNISHINGS,2014,4,313-314
FL,168522886,3231,"PRINTED MATTER AND RELATED PRODUCT, NESOI",2014,4,323
FL,19011126,3274,LIME AND GYPSUM PRODUCTS,2014,4,327
FL,106391779,3279,OTHER NONMETALLIC MINERAL PRODUCTS,2014,4,327
FL,972444804,3331,AGRICULTURE AND CONSTRUCTION  MACHINERY,2014,4,333
FL,1007040514,3359,"ELECTRICAL EQUIPMENT AND COMPONENTS, NESOI",2014,4,335
FL,374318248,1112,VEGETABLES AND MELONS,2014,4,111-112
FL,322663363,1113,FRUITS AND TREE NUTS,2014,4,111-112
FL,53822716752,31-33,MANUFACTURED GOODS,2014,2,31-33
FL,95855900,3149,OTHER TEXTILE PRODUCTS,2014,4,313-314
FL,257389084,324,PETROLEUM AND COAL PRODUCTS,2014,3,324
FL,39452886854,33,"MANUFACTURING, PART 3",2014,2,31-33
FL,431131619,3332,INDUSTRIAL MACHINERY,2014,4,333
FL,8760396587,336,TRANSPORTATION EQUIPMENT,2014,3,NA
FL,115316095,112,LIVESTOCK AND LIVESTOCK PRODUCTS,2014,3,111-112
FL,2548868,1121,CATTLE,2014,4,111-112
FL,187961941,3112,GRAIN AND OILSEED MILLING PRODUCTS,2014,4,311-312
FL,32085371,3159,APPAREL ACCESSORIES,2014,4,315-316
FL,756245979,3252,"RESIN, SYNTHETIC RUBBER, & ARTIFICIAL & SYNTHETIC FIBERS & FILIMENT",2014,4,325
FL,13302486,3312,STEEL PRODUCTS FROM PURCHASED STEEL,2014,4,331
FL,1456114740,3336,"ENGINES, TURBINES, AND POWER TRANSMISSION EQUIPMENT",2014,4,333
FL,5227777607,3364,AEROSPACE PRODUCTS AND PARTS,2014,4,NA
FL,229397,1122,SWINE,2014,4,111-112
FL,58556571,1123,POULTRY AND EGGS,2014,4,111-112
FL,127994434,3113,SUGAR AND CONFECTIONERY PRODUCTS,2014,4,311-312
FL,475388340,3114,FRUIT AND VEGETABLE PRESERVES AND SPECIALTY FOODS,2014,4,311-312
FL,242780326,316,LEATHER AND ALLIED PRODUCTS,2014,3,315-316
FL,2352342586,3253,"PESTICIDES, FERTILIZERS AND OTHER AGRICULTURAL CHEMICALS",2014,4,325
FL,99568949,3313,ALUMINA AND ALUMINUM AND PROCESSING,2014,4,331
FL,1347601102,3339,OTHER GENERAL PURPOSE MACHINERY,2014,4,333
FL,55200717,3365,RAILROAD ROLLING STOCK,2014,4,NA
FL,17557426,1132,FORESTRY PRODUCTS,2014,4,113-115
FL,21192239,3117,"SEAFOOD PRODUCTS PREPARED, CANNED AND PACKAGED",2014,4,311-312
FL,118151432,3118,BAKERY AND TORTILLA PRODUCTS,2014,4,311-312
FL,10575174930,32,"MANUFACTURING, PART 2",2014,2,31-33
FL,1310534358,3256,"SOAPS, CLEANING COMPOUNDS, AND TOILET PREPARATIONS",2014,4,325
FL,33499813,3321,"CROWNS, CLOSURES, SEALS AND OTHER PACKING ACCESSORIES",2014,4,332
FL,5088503096,3342,COMMUNICATIONS EQUIPMENT,2014,4,334
FL,172942122,3371,HOUSEHOLD AND INSTITUTIONAL FURNITURE AND KITCHEN CABINETS,2014,4,337
FL,58438831859,-,TOTAL FOR ALL NORTH AMERICAN INDUSTRY CLASSIFICATION SYSTEM (NAICS) CODES,2014,1,..0
FL,15731604,1133,TIMBER AND LOGS,2014,4,113-115
FL,337566583,114,"FISH, FRESH, CHILLED, OR FROZEN AND OTHER MARINE PRODUCTS",2014,3,113-115
FL,481740357,3119,"FOODS, NESOI",2014,4,311-312
FL,326349363,321,WOOD PRODUCTS,2014,3,321
FL,575502571,3259,OTHER CHEMICAL PRODUCTS AND PREPARATIONS,2014,4,325
FL,243707235,3322,CUTLERY AND HANDTOOLS,2014,4,332
FL,769005084,3343,AUDIO AND VIDEO EQUIPMENT,2014,4,334
FL,70304325,3372,OFFICE FURNITURE (INCLUDING FIXTURES),2014,4,337
FL,6141727,211,OIL AND GAS,2014,3,211
FL,6141727,2111,OIL AND GAS,2014,4,211
FL,39184343,3122,TOBACCO PRODUCTS,2014,4,311-312
FL,301111694,313,TEXTILES AND FABRICS,2014,3,313-314
FL,204334876,3219,OTHER WOOD PRODUCTS,2014,4,321
FL,1261175950,322,PAPER,2014,3,322
FL,353383424,327,NONMETALLIC MINERAL PRODUCTS,2014,3,327
FL,62084133,3326,SPRINGS AND WIRE PRODUCTS,2014,4,332
FL,2328420212,335,"ELECTRICAL EQUIPMENT, APPLIANCES, AND COMPONENT",2014,3,335
FL,1616574425,3391,MEDICAL EQUIPMENT AND SUPPLIES,2014,4,339
FL,1483735370,3399,MISCELLANEOUS MANUFACTURED COMMODITIES,2014,4,339
FL,95033085,212,MINERALS AND ORES,2014,3,212
FL,19461207,3131,"FIBERS, YARNS, AND THREADS",2014,4,313-314
FL,986489466,3221,"PULP, PAPER, AND PAPERBOARD MILL PRODUCTS",2014,4,322
FL,74596458,3271,CLAY AND REFRACTORY PRODUCTS,2014,4,327
FL,120803586,3327,"BOLTS, NUTS, SCREWS, RIVETS, WASHERS AND OTHER TURNED PRODUCTS",2014,4,332
FL,152963681,3351,ELECTRIC LIGHTING EQUIPMENT,2014,4,335
GA,473088940,91,WASTE AND SCRAP,2014,2,NA
GA,607836338,93,USED OR SECOND-HAND MERCHANDISE,2014,2,NA
GA,2590429,1114,"MUSHROOMS, NURSERY AND RELATED PRODUCTS",2014,4,111-112
GA,2842648175,311,FOOD AND KINDRED PRODUCTS,2014,3,311-312
GA,60508624,315,APPAREL AND ACCESSORIES,2014,3,315-316
GA,44278423,3241,PETROLEUM AND COAL PRODUCTS,2014,4,324
GA,716310828,331,PRIMARY METAL MANUFACTURING,2014,3,331
GA,131750699,3333,COMMERCIAL AND SERVICE INDUSTRY MACHINERY,2014,4,333
GA,257461597,3334,"VENTILATION, HEATING, AIR-CONDITIONING, AND COMMERCIAL REFRIGERATION EQUIPMENT",2014,4,333
GA,1630505779,3361,MOTOR VEHICLES,2014,4,3361-3363
GA,148744726,3362,MOTOR VEHICLE BODIES AND TRAILERS,2014,4,3361-3363
GA,724207,98,GOODS RETURNED TO CANADA (EXPORTS ONLY); U.S. GOODS RETURNED AND REIMPORTED ITEMS (IMPORTS ONLY),2014,2,NA
GA,851741728,1119,OTHER AGRICULTURAL PRODUCTS,2014,4,111-112
GA,125756843,3111,ANIMAL FOODS,2014,4,311-312
GA,4555393,3151,KNIT APPAREL,2014,4,315-316
GA,42867954,3152,APPAREL,2014,4,315-316
GA,3988429089,325,CHEMICALS,2014,3,325
GA,1303377134,3251,BASIC CHEMICALS,2014,4,325
GA,203766130,3311,IRON AND STEEL AND FERROALLOY,2014,4,331
GA,80760154,3335,METALWORKING MACHINERY,2014,4,333
GA,608822433,3363,MOTOR VEHICLE PARTS,2014,4,3361-3363
GA,272243879,99,OTHER SPECIAL CLASSIFICATION PROVISIONS,2014,2,NA
GA,648179,1125,FARMED FISH AND RELATED PRODUCTS,2014,4,111-112
GA,37463524,3115,DAIRY PRODUCTS,2014,4,311-312
GA,4041350,3161,LEATHER AND HIDE TANNING,2014,4,315-316
GA,354317056,3254,PHARMACEUTICALS AND MEDICINES,2014,4,325
GA,150912456,3314,NONFERROUS METAL (EXCEPT ALUMINUM) AND PROCESSING,2014,4,331
GA,5868036,3315,FOUNDRIES,2014,4,331
GA,2300552146,334,COMPUTER AND ELECTRONIC PRODUCTS,2014,3,334
GA,154106187,3366,SHIPS AND BOATS,2014,4,NA
GA,113962062,113,"FORESTRY PRODUCTS, NESOI",2014,3,113-115
GA,1446252603,3116,MEAT PRODUCTS AND MEAT PACKAGING PRODUCTS,2014,4,311-312
GA,10224530,3162,FOOTWEAR,2014,4,315-316
GA,26140083,3169,OTHER LEATHER PRODUCTS,2014,4,315-316
GA,125909167,3255,"PAINTS, COATINGS, AND ADHESIVES",2014,4,325
GA,928983183,332,"FABRICATED METAL PRODUCTS, NESOI",2014,3,332
GA,69248195,337,FURNITURE AND FIXTURES,2014,3,337
GA,16362858,1141,"FISH, FRESH, CHILLED OR FROZEN AND OTHER MARINE PRODUCTS",2014,4,113-115
GA,208491614,312,BEVERAGES AND TOBACCO PRODUCTS,2014,3,311-312
GA,207159061,3211,SAWMILL AND WOOD PRODUCTS,2014,4,321
GA,772198513,326,PLASTICS AND RUBBER PRODUCTS,2014,3,326
GA,82981090,3323,ARCHITECTURAL AND STRUCTURAL METALS,2014,4,332
GA,298574395,3344,SEMICONDUCTORS AND OTHER ELECTRONIC COMPONENTS,2014,4,334
GA,646302477,3345,"NAVIGATIONAL, MEASURING, ELECTROMEDICAL, AND CONTROL INSTRUMENTS",2014,4,334
GA,2805296,3379,"FURNITURE RELATED PRODUCTS, NESOI",2014,4,337
GA,627763736,21,"OIL, GAS, MINERALS AND ORES",2014,2,21
GA,186968657,3121,BEVERAGES,2014,4,311-312
GA,35492054,3212,"VENEER, PLYWOOD, AND ENGINEERED WOOD PRODUCTS",2014,4,321
GA,472619012,3261,PLASTICS PRODUCTS,2014,4,326
GA,299579501,3262,RUBBER PRODUCTS,2014,4,326
GA,112332421,3324,"BOILERS, TANKS, AND SHIPPING CONTAINERS",2014,4,332
GA,36721561,3325,HARDWARE,2014,4,332
GA,146983263,3346,MAGNETIC AND OPTICAL MEDIA,2014,4,334
GA,1371982933,339,MISCELLANEOUS MANUFACTURED COMMODITIES,2014,3,339
GA,1460753776,11,AGRICULTURE AND LIVESTOCK PRODUCTS,2014,2,11
GA,2003616,2122,METAL ORES,2014,4,212
GA,406593192,3132,FABRICS,2014,4,313-314
GA,1181972380,111,AGRICULTURAL PRODUCTS,2014,3,111-112
GA,625597281,2123,NONMETALLIC MINERALS,2014,4,212
GA,33069252,3133,FINISHED AND COATED TEXTILE FABRICS,2014,4,313-314
GA,386601480,3222,CONVERTED PAPER PRODUCTS,2014,4,322
GA,228317936,3272,GLASS AND GLASS PRODUCTS,2014,4,327
GA,515932571,3329,OTHER FABRICATED METAL PRODUCTS,2014,4,332
GA,263784949,3352,"HOUSEHOLD APPLIANCES AND MISCELLANEOUS MACHINES, NESOI",2014,4,335
GA,657491609,314,TEXTILE MILL PRODUCTS,2014,3,313-314
GA,56934909,323,"PRINTED MATTER AND RELATED PRODUCTS, NESOI",2014,3,323
GA,9400413,3273,CEMENT AND CONCRETE PRODUCTS,2014,4,327
GA,4598752292,333,"MACHINERY, EXCEPT ELECTRICAL",2014,3,333
