YEAR,STATE/REGION,GDP_IMP_SUM,REGION_NAME,NAICS,NAICS_LDESC,LEVEL,GDP,EST_POP_x,EST_POP_y
2010,MO,2062039684,Missouri,335,"Electrical equipment, appliance, and component manufacturing",3,1788200000.0,5996089,5996089
2010,MS,1282027214,Mississippi,335,"Electrical equipment, appliance, and component manufacturing",3,568600000.0,2970615,2970615
2010,MT,31380126,Montana,335,"Electrical equipment, appliance, and component manufacturing",3,14200000.0,990730,990730
2010,NC,3460835802,North Carolina,335,"Electrical equipment, appliance, and component manufacturing",3,3822700000.0,9574586,9574586
2010,ND,133810192,North Dakota,335,"Electrical equipment, appliance, and component manufacturing",3,6500000.0,674752,674752
2010,NE,154702218,Nebraska,335,"Electrical equipment, appliance, and component manufacturing",3,151800000.0,1829591,1829591
2010,NH,434441778,New Hampshire,335,"Electrical equipment, appliance, and component manufacturing",3,453700000.0,1316807,1316807
2010,NJ,5386816286,New Jersey,335,"Electrical equipment, appliance, and component manufacturing",3,947800000.0,8799451,8799451
2010,NM,214843004,New Mexico,335,"Electrical equipment, appliance, and component manufacturing",3,52600000.0,2064614,2064614
2010,NV,743409948,Nevada,335,"Electrical equipment, appliance, and component manufacturing",3,60200000.0,2702483,2702483
2010,NY,3892834172,New York,335,"Electrical equipment, appliance, and component manufacturing",3,1529100000.0,19399956,19399956
2010,OH,5895752496,Ohio,335,"Electrical equipment, appliance, and component manufacturing",3,3715500000.0,11539449,11539449
2010,OK,578148440,Oklahoma,335,"Electrical equipment, appliance, and component manufacturing",3,295600000.0,3760014,3760014
2010,OR,861168248,Oregon,335,"Electrical equipment, appliance, and component manufacturing",3,326100000.0,3837614,3837614
2010,PA,5664933760,Pennsylvania,335,"Electrical equipment, appliance, and component manufacturing",3,2956400000.0,12711406,12711406
2010,RI,199088664,Rhode Island,335,"Electrical equipment, appliance, and component manufacturing",3,71600000.0,1053994,1053994
2010,SC,2710480556,South Carolina,335,"Electrical equipment, appliance, and component manufacturing",3,2098199999.9999998,4635846,4635846
2010,SD,31649464,South Dakota,335,"Electrical equipment, appliance, and component manufacturing",3,53800000.0,816193,816193
2010,TN,4580274560,Tennessee,335,"Electrical equipment, appliance, and component manufacturing",3,2502000000.0,6355518,6355518
2010,TX,18252472976,Texas,335,"Electrical equipment, appliance, and component manufacturing",3,2412800000.0,25241897,25241897
2010,UT,468311846,Utah,335,"Electrical equipment, appliance, and component manufacturing",3,259800000.0,2775413,2775413
2010,VA,1558994588,Virginia,335,"Electrical equipment, appliance, and component manufacturing",3,1016100000.0,8024004,8024004
2010,VT,146469480,Vermont,335,"Electrical equipment, appliance, and component manufacturing",3,183400000.0,625886,625886
2010,WA,1928145068,Washington,335,"Electrical equipment, appliance, and component manufacturing",3,396900000.0,6743009,6743009
2010,WI,3868933830,Wisconsin,335,"Electrical equipment, appliance, and component manufacturing",3,3217700000.0,5690538,5690538
2010,WV,124465364,West Virginia,335,"Electrical equipment, appliance, and component manufacturing",3,80300000.0,1854265,1854265
2010,WY,156491564,Wyoming,335,"Electrical equipment, appliance, and component manufacturing",3,22000000.0,564531,564531
2011,AK,31008202,Alaska,335,"Electrical equipment, appliance, and component manufacturing",3,1900000.0,722349,722349
2011,AL,1141347394,Alabama,335,"Electrical equipment, appliance, and component manufacturing",3,539900000.0,4799642,4799642
2011,AR,1123537758,Arkansas,335,"Electrical equipment, appliance, and component manufacturing",3,879100000.0,2941038,2941038
2011,AZ,2689591752,Arizona,335,"Electrical equipment, appliance, and component manufacturing",3,284300000.0,6473416,6473416
2011,CA,24794689978,California,335,"Electrical equipment, appliance, and component manufacturing",3,3386900000.0,37636311,37636311
2011,CO,1034759946,Colorado,335,"Electrical equipment, appliance, and component manufacturing",3,282800000.0,5121900,5121900
2011,CT,1438381300,Connecticut,335,"Electrical equipment, appliance, and component manufacturing",3,1742100000.0,3588632,3588632
2011,DE,267444334,Delaware,335,"Electrical equipment, appliance, and component manufacturing",3,133800000.00000001,907590,907590
2011,FL,4961991522,Florida,335,"Electrical equipment, appliance, and component manufacturing",3,824800000.0,19055607,19055607
2011,GA,9308555442,Georgia,335,"Electrical equipment, appliance, and component manufacturing",3,1795600000.0,9803630,9803630
2011,HI,30260910,Hawaii,335,"Electrical equipment, appliance, and component manufacturing",3,4700000.0,1379562,1379562
2011,IA,644200004,Iowa,335,"Electrical equipment, appliance, and component manufacturing",3,563200000.0,3066772,3066772
2011,ID,164764674,Idaho,335,"Electrical equipment, appliance, and component manufacturing",3,84000000.0,1584272,1584272
2011,IL,11874442096,Illinois,335,"Electrical equipment, appliance, and component manufacturing",3,2846400000.0,12867783,12867783
2011,IN,3189115330,Indiana,335,"Electrical equipment, appliance, and component manufacturing",3,910000000.0,6517250,6517250
2011,KS,614226282,Kansas,335,"Electrical equipment, appliance, and component manufacturing",3,378100000.0,2869677,2869677
2011,KY,3758695770,Kentucky,335,"Electrical equipment, appliance, and component manufacturing",3,1296100000.0,4370817,4370817
2011,LA,403133570,Louisiana,335,"Electrical equipment, appliance, and component manufacturing",3,140400000.0,4576244,4576244
2011,MA,3573702004,Massachusetts,335,"Electrical equipment, appliance, and component manufacturing",3,1281700000.0,6614218,6614218
2011,MD,1011397072,Maryland,335,"Electrical equipment, appliance, and component manufacturing",3,151300000.0,5840241,5840241
2011,ME,63197684,Maine,335,"Electrical equipment, appliance, and component manufacturing",3,30300000.0,1328473,1328473
2011,MI,5795084290,Michigan,335,"Electrical equipment, appliance, and component manufacturing",3,1995100000.0,9883053,9883053
2011,MN,3107747388,Minnesota,335,"Electrical equipment, appliance, and component manufacturing",3,1161600000.0,5346620,5346620
2011,MO,2381349296,Missouri,335,"Electrical equipment, appliance, and component manufacturing",3,1628900000.0,6011182,6011182
2011,MS,1819540618,Mississippi,335,"Electrical equipment, appliance, and component manufacturing",3,652900000.0,2979147,2979147
2011,MT,28419014,Montana,335,"Electrical equipment, appliance, and component manufacturing",3,14100000.0,997518,997518
2011,NC,3714921110,North Carolina,335,"Electrical equipment, appliance, and component manufacturing",3,3634800000.0,9658913,9658913
2011,ND,119551816,North Dakota,335,"Electrical equipment, appliance, and component manufacturing",3,7900000.0,685526,685526
2011,NE,212975876,Nebraska,335,"Electrical equipment, appliance, and component manufacturing",3,145200000.0,1840914,1840914
2011,NH,435262874,New Hampshire,335,"Electrical equipment, appliance, and component manufacturing",3,394400000.0,1320444,1320444
2011,NJ,5815192888,New Jersey,335,"Electrical equipment, appliance, and component manufacturing",3,804700000.0,8828552,8828552
2011,NM,142212220,New Mexico,335,"Electrical equipment, appliance, and component manufacturing",3,44900000.0,2080707,2080707
2011,NV,748180528,Nevada,335,"Electrical equipment, appliance, and component manufacturing",3,73400000.0,2713114,2713114
2011,NY,4963271496,New York,335,"Electrical equipment, appliance, and component manufacturing",3,1390100000.0,19499921,19499921
2011,OH,6179397884,Ohio,335,"Electrical equipment, appliance, and component manufacturing",3,3577700000.0,11545735,11545735
2011,OK,736228356,Oklahoma,335,"Electrical equipment, appliance, and component manufacturing",3,239000000.0,3788824,3788824
2011,OR,1024826476,Oregon,335,"Electrical equipment, appliance, and component manufacturing",3,325300000.0,3872672,3872672
2011,PA,7075224010,Pennsylvania,335,"Electrical equipment, appliance, and component manufacturing",3,2663700000.0,12747052,12747052
2011,RI,237124408,Rhode Island,335,"Electrical equipment, appliance, and component manufacturing",3,107400000.0,1053829,1053829
2011,SC,3940755966,South Carolina,335,"Electrical equipment, appliance, and component manufacturing",3,2064800000.0000002,4672655,4672655
2011,SD,45418094,South Dakota,335,"Electrical equipment, appliance, and component manufacturing",3,47800000.0,823740,823740
2011,TN,4613475090,Tennessee,335,"Electrical equipment, appliance, and component manufacturing",3,2621100000.0,6400298,6400298
2011,TX,19042963456,Texas,335,"Electrical equipment, appliance, and component manufacturing",3,2154600000.0,25645504,25645504
2011,UT,543579756,Utah,335,"Electrical equipment, appliance, and component manufacturing",3,262899999.99999997,2814797,2814797
2011,VA,1572128424,Virginia,335,"Electrical equipment, appliance, and component manufacturing",3,973200000.0,8102437,8102437
2011,VT,171990922,Vermont,335,"Electrical equipment, appliance, and component manufacturing",3,143200000.0,627197,627197
2011,WA,2017018440,Washington,335,"Electrical equipment, appliance, and component manufacturing",3,390000000.0,6827479,6827479
2011,WI,3841219402,Wisconsin,335,"Electrical equipment, appliance, and component manufacturing",3,3129100000.0,5705840,5705840
2011,WV,127048242,West Virginia,335,"Electrical equipment, appliance, and component manufacturing",3,81100000.0,1856606,1856606
2011,WY,131290944,Wyoming,335,"Electrical equipment, appliance, and component manufacturing",3,21800000.0,567491,567491
2012,AK,27625540,Alaska,335,"Electrical equipment, appliance, and component manufacturing",3,1600000.0,730810,730810
2012,AL,1450910426,Alabama,335,"Electrical equipment, appliance, and component manufacturing",3,609700000.0,4816632,4816632
2012,AR,1214419406,Arkansas,335,"Electrical equipment, appliance, and component manufacturing",3,764000000.0,2952876,2952876
2012,AZ,2685592056,Arizona,335,"Electrical equipment, appliance, and component manufacturing",3,279800000.0,6556344,6556344
2012,CA,31981028334,California,335,"Electrical equipment, appliance, and component manufacturing",3,3182800000.0,37944551,37944551
2012,CO,1009390256,Colorado,335,"Electrical equipment, appliance, and component manufacturing",3,373100000.0,5193660,5193660
2012,CT,1549466534,Connecticut,335,"Electrical equipment, appliance, and component manufacturing",3,1723500000.0,3595211,3595211
2012,DE,128058612,Delaware,335,"Electrical equipment, appliance, and component manufacturing",3,74500000.0,915518,915518
2012,FL,5138946152,Florida,335,"Electrical equipment, appliance, and component manufacturing",3,905300000.0,19302016,19302016
2012,GA,10573127256,Georgia,335,"Electrical equipment, appliance, and component manufacturing",3,2539500000.0,9903580,9903580
2012,HI,30768498,Hawaii,335,"Electrical equipment, appliance, and component manufacturing",3,3700000.0,1395199,1395199
2012,IA,949496480,Iowa,335,"Electrical equipment, appliance, and component manufacturing",3,616800000.0,3076844,3076844
2012,ID,293523384,Idaho,335,"Electrical equipment, appliance, and component manufacturing",3,103100000.0,1595910,1595910
2012,IL,14493341862,Illinois,335,"Electrical equipment, appliance, and component manufacturing",3,3137100000.0,12883029,12883029
2012,IN,3572570312,Indiana,335,"Electrical equipment, appliance, and component manufacturing",3,891100000.0,6538989,6538989
2012,KS,796421262,Kansas,335,"Electrical equipment, appliance, and component manufacturing",3,299800000.0,2886024,2886024
2012,KY,3970061052,Kentucky,335,"Electrical equipment, appliance, and component manufacturing",3,1438800000.0,4387865,4387865
2012,LA,485007862,Louisiana,335,"Electrical equipment, appliance, and component manufacturing",3,149500000.0,4602067,4602067
2012,MA,3256688848,Massachusetts,335,"Electrical equipment, appliance, and component manufacturing",3,1170900000.0,6664269,6664269
2012,MD,1338137158,Maryland,335,"Electrical equipment, appliance, and component manufacturing",3,161100000.0,5888375,5888375
2012,ME,45116928,Maine,335,"Electrical equipment, appliance, and component manufacturing",3,29600000.0,1328094,1328094
2012,MI,6385017024,Michigan,335,"Electrical equipment, appliance, and component manufacturing",3,2044100000.0,9898289,9898289
2012,MN,3429111156,Minnesota,335,"Electrical equipment, appliance, and component manufacturing",3,1300600000.0,5377500,5377500
2012,MO,2827684444,Missouri,335,"Electrical equipment, appliance, and component manufacturing",3,1696900000.0,6026027,6026027
2012,MS,2492063728,Mississippi,335,"Electrical equipment, appliance, and component manufacturing",3,675000000.0,2984599,2984599
2012,MT,65968576,Montana,335,"Electrical equipment, appliance, and component manufacturing",3,13100000.0,1004168,1004168
2012,NC,4868033360,North Carolina,335,"Electrical equipment, appliance, and component manufacturing",3,3551600000.0,9751810,9751810
2012,ND,179588234,North Dakota,335,"Electrical equipment, appliance, and component manufacturing",3,9800000.0,702227,702227
2012,NE,255662078,Nebraska,335,"Electrical equipment, appliance, and component manufacturing",3,167600000.0,1853691,1853691
2012,NH,503967878,New Hampshire,335,"Electrical equipment, appliance, and component manufacturing",3,435300000.0,1324677,1324677
2012,NJ,5816232872,New Jersey,335,"Electrical equipment, appliance, and component manufacturing",3,878500000.0,8845671,8845671
2012,NM,372197884,New Mexico,335,"Electrical equipment, appliance, and component manufacturing",3,50100000.0,2087715,2087715
2012,NV,761971940,Nevada,335,"Electrical equipment, appliance, and component manufacturing",3,61800000.0,2744670,2744670
2012,NY,5511170788,New York,335,"Electrical equipment, appliance, and component manufacturing",3,1536600000.0,19574362,19574362
2012,OH,6933177944,Ohio,335,"Electrical equipment, appliance, and component manufacturing",3,3975500000.0,11550971,11550971
2012,OK,825027584,Oklahoma,335,"Electrical equipment, appliance, and component manufacturing",3,310700000.0,3819320,3819320
2012,OR,1504333494,Oregon,335,"Electrical equipment, appliance, and component manufacturing",3,226000000.0,3900102,3900102
2012,PA,7424901372,Pennsylvania,335,"Electrical equipment, appliance, and component manufacturing",3,3017400000.0,12769123,12769123
2012,RI,260662690,Rhode Island,335,"Electrical equipment, appliance, and component manufacturing",3,171200000.0,1054893,1054893
2012,SC,4473164024,South Carolina,335,"Electrical equipment, appliance, and component manufacturing",3,2154300000.0,4719027,4719027
2012,SD,65386000,South Dakota,335,"Electrical equipment, appliance, and component manufacturing",3,52300000.0,833859,833859
2012,TN,5815478310,Tennessee,335,"Electrical equipment, appliance, and component manufacturing",3,3614800000.0,6455752,6455752
2012,TX,22136880624,Texas,335,"Electrical equipment, appliance, and component manufacturing",3,2207100000.0,26084120,26084120
2012,UT,663074406,Utah,335,"Electrical equipment, appliance, and component manufacturing",3,280800000.0,2854146,2854146
2012,VA,1917183256,Virginia,335,"Electrical equipment, appliance, and component manufacturing",3,1030599999.9999999,8187456,8187456
2012,VT,167006478,Vermont,335,"Electrical equipment, appliance, and component manufacturing",3,142000000.0,626361,626361
2012,WA,2442164716,Washington,335,"Electrical equipment, appliance, and component manufacturing",3,503100000.0,6898599,6898599
2012,WI,4556845434,Wisconsin,335,"Electrical equipment, appliance, and component manufacturing",3,3481900000.0,5720825,5720825
2012,WV,86907474,West Virginia,335,"Electrical equipment, appliance, and component manufacturing",3,86000000.0,1857446,1857446
2012,WY,129164812,Wyoming,335,"Electrical equipment, appliance, and component manufacturing",3,21400000.0,576656,576656
2013,AK,71481304,Alaska,335,"Electrical equipment, appliance, and component manufacturing",3,2600000.0,737626,737626
2013,AL,1735086586,Alabama,335,"Electrical equipment, appliance, and component manufacturing",3,733000000.0,4831586,4831586
2013,AR,1256310548,Arkansas,335,"Electrical equipment, appliance, and component manufacturing",3,663600000.0,2960459,2960459
2013,AZ,2816899060,Arizona,335,"Electrical equipment, appliance, and component manufacturing",3,258300000.0,6634690,6634690
2013,CA,34579721958,California,335,"Electrical equipment, appliance, and component manufacturing",3,3732100000.0,38253768,38253768
2013,CO,1001420368,Colorado,335,"Electrical equipment, appliance, and component manufacturing",3,429200000.0,5270774,5270774
2013,CT,1494287748,Connecticut,335,"Electrical equipment, appliance, and component manufacturing",3,1940700000.0,3595792,3595792
2013,DE,118518740,Delaware,335,"Electrical equipment, appliance, and component manufacturing",3,79900000.0,924062,924062
2013,FL,5232279006,Florida,335,"Electrical equipment, appliance, and component manufacturing",3,999600000.0,19551678,19551678
2013,GA,11736604592,Georgia,335,"Electrical equipment, appliance, and component manufacturing",3,2841200000.0,9975592,9975592
2013,HI,73581096,Hawaii,335,"Electrical equipment, appliance, and component manufacturing",3,1500000.0,1408822,1408822
2013,IA,1011566552,Iowa,335,"Electrical equipment, appliance, and component manufacturing",3,802400000.0,3093935,3093935
2013,ID,312053264,Idaho,335,"Electrical equipment, appliance, and component manufacturing",3,75100000.0,1612053,1612053
2013,IL,15364828798,Illinois,335,"Electrical equipment, appliance, and component manufacturing",3,3642900000.0,12895778,12895778
2013,IN,3936283978,Indiana,335,"Electrical equipment, appliance, and component manufacturing",3,922700000.0,6570575,6570575
2013,KS,974030324,Kansas,335,"Electrical equipment, appliance, and component manufacturing",3,336500000.0,2894306,2894306
2013,KY,3692750752,Kentucky,335,"Electrical equipment, appliance, and component manufacturing",3,1688800000.0,4406906,4406906
2013,LA,535095946,Louisiana,335,"Electrical equipment, appliance, and component manufacturing",3,181300000.0,4626040,4626040
2013,MA,3466951904,Massachusetts,335,"Electrical equipment, appliance, and component manufacturing",3,1369200000.0,6715158,6715158
2013,MD,1352075866,Maryland,335,"Electrical equipment, appliance, and component manufacturing",3,188100000.0,5925197,5925197
2013,ME,46261822,Maine,335,"Electrical equipment, appliance, and component manufacturing",3,33299999.999999996,1328543,1328543
2013,MI,6507089224,Michigan,335,"Electrical equipment, appliance, and component manufacturing",3,2264700000.0,9914802,9914802
2013,MN,3631480858,Minnesota,335,"Electrical equipment, appliance, and component manufacturing",3,1538100000.0,5414722,5414722
2013,MO,3351379868,Missouri,335,"Electrical equipment, appliance, and component manufacturing",3,1846800000.0,6042989,6042989
2013,MS,2792726018,Mississippi,335,"Electrical equipment, appliance, and component manufacturing",3,718500000.0,2989839,2989839
2013,MT,42487106,Montana,335,"Electrical equipment, appliance, and component manufacturing",3,11400000.0,1014158,1014158
2013,NC,5671561110,North Carolina,335,"Electrical equipment, appliance, and component manufacturing",3,3924700000.0,9846717,9846717
2013,ND,121854404,North Dakota,335,"Electrical equipment, appliance, and component manufacturing",3,10800000.0,723149,723149
2013,NE,264807256,Nebraska,335,"Electrical equipment, appliance, and component manufacturing",3,175300000.0,1865813,1865813
2013,NH,548335790,New Hampshire,335,"Electrical equipment, appliance, and component manufacturing",3,569900000.0,1327272,1327272
2013,NJ,5528602486,New Jersey,335,"Electrical equipment, appliance, and component manufacturing",3,985600000.0,8857821,8857821
2013,NM,239575006,New Mexico,335,"Electrical equipment, appliance, and component manufacturing",3,65500000.0,2092833,2092833
2013,NV,843210788,Nevada,335,"Electrical equipment, appliance, and component manufacturing",3,183000000.0,2776956,2776956
2013,NY,5468000010,New York,335,"Electrical equipment, appliance, and component manufacturing",3,1601300000.0,19626488,19626488
2013,OH,7157781656,Ohio,335,"Electrical equipment, appliance, and component manufacturing",3,3949600000.0,11579692,11579692
2013,OK,844854940,Oklahoma,335,"Electrical equipment, appliance, and component manufacturing",3,205300000.0,3853891,3853891
2013,OR,1112441650,Oregon,335,"Electrical equipment, appliance, and component manufacturing",3,350700000.0,3924110,3924110
2013,PA,7425296174,Pennsylvania,335,"Electrical equipment, appliance, and component manufacturing",3,3283700000.0,12779538,12779538
2013,RI,309122358,Rhode Island,335,"Electrical equipment, appliance, and component manufacturing",3,268399999.99999997,1055560,1055560
2013,SC,3651555218,South Carolina,335,"Electrical equipment, appliance, and component manufacturing",3,2356100000.0,4766469,4766469
2013,SD,61119484,South Dakota,335,"Electrical equipment, appliance, and component manufacturing",3,65500000.0,842751,842751
2013,TN,6328079328,Tennessee,335,"Electrical equipment, appliance, and component manufacturing",3,3690800000.0,6496943,6496943
2013,TX,24479206658,Texas,335,"Electrical equipment, appliance, and component manufacturing",3,2622300000.0,26479646,26479646
2013,UT,715098536,Utah,335,"Electrical equipment, appliance, and component manufacturing",3,325500000.0,2898773,2898773
2013,VA,2182097972,Virginia,335,"Electrical equipment, appliance, and component manufacturing",3,916700000.0,8255861,8255861
2013,VT,195990690,Vermont,335,"Electrical equipment, appliance, and component manufacturing",3,171800000.0,626603,626603
2013,WA,2752026752,Washington,335,"Electrical equipment, appliance, and component manufacturing",3,515799999.99999994,6966252,6966252
2013,WI,4015523630,Wisconsin,335,"Electrical equipment, appliance, and component manufacturing",3,3854900000.0,5738012,5738012
2013,WV,99384024,West Virginia,335,"Electrical equipment, appliance, and component manufacturing",3,86800000.0,1854768,1854768
2013,WY,141123920,Wyoming,335,"Electrical equipment, appliance, and component manufacturing",3,21800000.0,582620,582620
2014,AK,33408170,Alaska,335,"Electrical equipment, appliance, and component manufacturing",3,1700000.0,737075,737075
2014,AL,1716649670,Alabama,335,"Electrical equipment, appliance, and component manufacturing",3,662400000.0,4843737,4843737
2014,AR,1405343608,Arkansas,335,"Electrical equipment, appliance, and component manufacturing",3,566200000.0,2968759,2968759
2014,AZ,3126425500,Arizona,335,"Electrical equipment, appliance, and component manufacturing",3,270500000.0,6732873,6732873
2014,CA,37477025804,California,335,"Electrical equipment, appliance, and component manufacturing",3,3535500000.0,38586706,38586706
2014,CO,1110338950,Colorado,335,"Electrical equipment, appliance, and component manufacturing",3,381800000.0,5352637,5352637
2014,CT,1650893812,Connecticut,335,"Electrical equipment, appliance, and component manufacturing",3,1790700000.0,3595697,3595697
2014,DE,271565866,Delaware,335,"Electrical equipment, appliance, and component manufacturing",3,90600000.0,933131,933131
2014,FL,5494318032,Florida,335,"Electrical equipment, appliance, and component manufacturing",3,1032599999.9999999,19853880,19853880
2014,GA,11514144574,Georgia,335,"Electrical equipment, appliance, and component manufacturing",3,2313600000.0,10071204,10071204
2014,HI,47249436,Hawaii,335,"Electrical equipment, appliance, and component manufacturing",3,1200000.0,1415335,1415335
2014,IA,1097232854,Iowa,335,"Electrical equipment, appliance, and component manufacturing",3,632600000.0,3110643,3110643
2014,ID,282740512,Idaho,335,"Electrical equipment, appliance, and component manufacturing",3,77300000.0,1632248,1632248
2014,IL,15761387998,Illinois,335,"Electrical equipment, appliance, and component manufacturing",3,3345600000.0,12885092,12885092
2014,IN,3958099302,Indiana,335,"Electrical equipment, appliance, and component manufacturing",3,713800000.0,6596019,6596019
2014,KS,1166821726,Kansas,335,"Electrical equipment, appliance, and component manufacturing",3,382900000.0,2901861,2901861
2014,KY,3977307130,Kentucky,335,"Electrical equipment, appliance, and component manufacturing",3,1404800000.0,4416992,4416992
2014,LA,602337022,Louisiana,335,"Electrical equipment, appliance, and component manufacturing",3,178000000.0,4645938,4645938
2014,MA,3409665080,Massachusetts,335,"Electrical equipment, appliance, and component manufacturing",3,1262500000.0,6764864,6764864
2014,MD,1408407248,Maryland,335,"Electrical equipment, appliance, and component manufacturing",3,159200000.0,5960064,5960064
2014,ME,71321126,Maine,335,"Electrical equipment, appliance, and component manufacturing",3,33500000.0,1331217,1331217
2014,MI,7364663212,Michigan,335,"Electrical equipment, appliance, and component manufacturing",3,2149000000.0,9932033,9932033
2014,MN,3784013680,Minnesota,335,"Electrical equipment, appliance, and component manufacturing",3,1429400000.0,5452665,5452665
2014,MO,3834914376,Missouri,335,"Electrical equipment, appliance, and component manufacturing",3,1497600000.0,6059130,6059130
2014,MS,2811885368,Mississippi,335,"Electrical equipment, appliance, and component manufacturing",3,780800000.0,2991892,2991892
2014,MT,38552922,Montana,335,"Electrical equipment, appliance, and component manufacturing",3,13900000.0,1022657,1022657
2014,NC,6252759310,North Carolina,335,"Electrical equipment, appliance, and component manufacturing",3,3620800000.0,9937295,9937295
2014,ND,194360186,North Dakota,335,"Electrical equipment, appliance, and component manufacturing",3,11500000.0,738736,738736
2014,NE,287583452,Nebraska,335,"Electrical equipment, appliance, and component manufacturing",3,184700000.0,1879955,1879955
2014,NH,569145458,New Hampshire,335,"Electrical equipment, appliance, and component manufacturing",3,571700000.0,1334257,1334257
2014,NJ,6249866008,New Jersey,335,"Electrical equipment, appliance, and component manufacturing",3,863800000.0,8867277,8867277
2014,NM,495571418,New Mexico,335,"Electrical equipment, appliance, and component manufacturing",3,74500000.0,2090236,2090236
2014,NV,822949878,Nevada,335,"Electrical equipment, appliance, and component manufacturing",3,167900000.0,2818935,2818935
2014,NY,5925889782,New York,335,"Electrical equipment, appliance, and component manufacturing",3,1428900000.0,19653431,19653431
2014,OH,7173127236,Ohio,335,"Electrical equipment, appliance, and component manufacturing",3,3851500000.0,11606573,11606573
2014,OK,989074116,Oklahoma,335,"Electrical equipment, appliance, and component manufacturing",3,331900000.0,3879187,3879187
2014,OR,1102278188,Oregon,335,"Electrical equipment, appliance, and component manufacturing",3,281300000.0,3965447,3965447
2014,PA,7441234752,Pennsylvania,335,"Electrical equipment, appliance, and component manufacturing",3,3322400000.0,12792392,12792392
2014,RI,316850640,Rhode Island,335,"Electrical equipment, appliance, and component manufacturing",3,213200000.0,1056511,1056511
2014,SC,4165571656,South Carolina,335,"Electrical equipment, appliance, and component manufacturing",3,2302500000.0,4826858,4826858
2014,SD,92477558,South Dakota,335,"Electrical equipment, appliance, and component manufacturing",3,54500000.0,849670,849670
2014,TN,6547300308,Tennessee,335,"Electrical equipment, appliance, and component manufacturing",3,3467900000.0,6544617,6544617
2014,TX,26966324026,Texas,335,"Electrical equipment, appliance, and component manufacturing",3,2408100000.0,26963092,26963092
2014,UT,802318542,Utah,335,"Electrical equipment, appliance, and component manufacturing",3,309300000.0,2938327,2938327
2014,VA,2215754534,Virginia,335,"Electrical equipment, appliance, and component manufacturing",3,914500000.0,8315430,8315430
2014,VT,114560322,Vermont,335,"Electrical equipment, appliance, and component manufacturing",3,141600000.0,625693,625693
2014,WA,3048808050,Washington,335,"Electrical equipment, appliance, and component manufacturing",3,475800000.0,7057531,7057531
2014,WI,4269668258,Wisconsin,335,"Electrical equipment, appliance, and component manufacturing",3,3575400000.0,5753199,5753199
2014,WV,99017258,West Virginia,335,"Electrical equipment, appliance, and component manufacturing",3,53300000.0,1850569,1850569
2014,WY,136765564,Wyoming,335,"Electrical equipment, appliance, and component manufacturing",3,24400000.0,583159,583159
2015,AK,29733004,Alaska,335,"Electrical equipment, appliance, and component manufacturing",3,1800000.0,738430,738430
2015,AL,1965947374,Alabama,335,"Electrical equipment, appliance, and component manufacturing",3,734300000.0,4854803,4854803
2015,AR,1614337150,Arkansas,335,"Electrical equipment, appliance, and component manufacturing",3,539200000.0,2979732,2979732
2015,AZ,3351753628,Arizona,335,"Electrical equipment, appliance, and component manufacturing",3,375100000.0,6832810,6832810
2015,CA,39328561062,California,335,"Electrical equipment, appliance, and component manufacturing",3,4354500000.0,38904296,38904296
2015,CO,1295114628,Colorado,335,"Electrical equipment, appliance, and component manufacturing",3,439100000.0,5454328,5454328
2015,CT,1758396698,Connecticut,335,"Electrical equipment, appliance, and component manufacturing",3,1467500000.0,3588561,3588561
2015,DE,223431414,Delaware,335,"Electrical equipment, appliance, and component manufacturing",3,172800000.0,942065,942065
2015,FL,6358820082,Florida,335,"Electrical equipment, appliance, and component manufacturing",3,1139500000.0,20219111,20219111
2015,GA,12317122586,Georgia,335,"Electrical equipment, appliance, and component manufacturing",3,2533900000.0,10183353,10183353
2015,HI,42186452,Hawaii,335,"Electrical equipment, appliance, and component manufacturing",3,1900000.0,1422999,1422999
2015,IA,1046368488,Iowa,335,"Electrical equipment, appliance, and component manufacturing",3,845000000.0,3122541,3122541
2015,ID,233860328,Idaho,335,"Electrical equipment, appliance, and component manufacturing",3,103800000.0,1652495,1652495
2015,IL,15402582782,Illinois,335,"Electrical equipment, appliance, and component manufacturing",3,3899500000.0,12859585,12859585
2015,IN,3826068954,Indiana,335,"Electrical equipment, appliance, and component manufacturing",3,937500000.0,6611442,6611442
2015,KS,1048944036,Kansas,335,"Electrical equipment, appliance, and component manufacturing",3,427800000.0,2910717,2910717
2015,KY,3928093352,Kentucky,335,"Electrical equipment, appliance, and component manufacturing",3,1545300000.0,4429126,4429126
2015,LA,539779178,Louisiana,335,"Electrical equipment, appliance, and component manufacturing",3,162900000.0,4666998,4666998
2015,MA,2868537220,Massachusetts,335,"Electrical equipment, appliance, and component manufacturing",3,1473600000.0,6797484,6797484
2015,MD,1534683976,Maryland,335,"Electrical equipment, appliance, and component manufacturing",3,207100000.0,5988528,5988528
2015,ME,97532106,Maine,335,"Electrical equipment, appliance, and component manufacturing",3,37800000.0,1329098,1329098
2015,MI,8116194076,Michigan,335,"Electrical equipment, appliance, and component manufacturing",3,2601300000.0,9934483,9934483
2015,MN,3567970862,Minnesota,335,"Electrical equipment, appliance, and component manufacturing",3,1390200000.0,5484002,5484002
2015,MO,3495482588,Missouri,335,"Electrical equipment, appliance, and component manufacturing",3,1777800000.0,6075411,6075411
2015,MS,3135516084,Mississippi,335,"Electrical equipment, appliance, and component manufacturing",3,808700000.0,2990231,2990231
